step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,0.37,0.0000,-592.5306,413.86,413.86,413.86,1.004035,0.093815,0.000000,1.9981,1.0663,2.4
2,0.00,0.45,0.0000,-629.5824,275.54,275.54,275.54,1.004970,0.065462,0.000000,1.9962,1.0650,4.9
3,0.00,0.35,0.0000,-684.3275,468.90,468.90,275.54,0.971881,0.061230,0.000000,1.9943,1.0654,7.3
4,0.00,0.40,0.0000,-660.6699,407.24,390.95,275.54,0.998100,0.045324,0.000000,1.9924,1.0649,9.7
5,0.00,0.37,0.0000,-702.8120,298.43,298.43,275.54,1.001427,0.057814,0.000000,1.9905,1.0633,12.1
6,0.00,0.41,0.0000,-645.4337,509.16,391.00,275.54,1.000347,0.060968,0.000000,1.9886,1.0616,14.5
7,0.00,0.47,0.0000,-673.4614,368.08,368.08,275.54,1.007714,0.064141,0.000000,1.9867,1.0617,16.9
8,0.00,0.43,0.0000,-716.1622,486.52,289.58,275.54,1.009843,0.065751,0.000000,1.9848,1.0623,19.3
9,0.00,0.42,0.0000,-677.2731,322.81,322.81,275.54,1.009312,0.057885,0.000000,1.9829,1.0635,21.7
10,0.00,0.44,0.0000,-633.4161,439.26,388.25,275.54,1.001070,0.044990,0.000000,1.9810,1.0638,23.8
11,0.00,0.41,0.0000,-640.4092,327.75,327.75,275.54,0.995202,0.049030,0.000000,1.9791,1.0619,26.2
12,0.00,0.46,0.0000,-629.7422,418.85,408.76,275.54,1.009148,0.053138,0.000000,1.9772,1.0592,28.6
13,0.00,0.49,0.0000,-671.3040,270.52,270.52,270.52,1.009626,0.054342,0.000000,1.9753,1.0565,31.0
14,0.00,0.46,0.0000,-647.5381,372.39,372.39,270.52,0.999647,0.056227,0.000000,1.9734,1.0544,33.5
15,0.00,0.43,0.0000,-680.2325,431.86,384.15,270.52,0.985841,0.059302,0.000000,1.9715,1.0516,35.8
16,0.00,0.48,0.0000,-625.1063,296.64,296.64,270.52,0.996873,0.049877,0.000000,1.9696,1.0485,38.3
17,0.00,0.48,0.0000,-609.8802,413.16,401.94,270.52,0.998850,0.052031,0.000000,1.9677,1.0461,40.7
18,0.00,0.49,0.0000,-593.1969,302.00,302.00,270.52,0.991524,0.059169,0.000000,1.9658,1.0439,43.1
19,0.00,0.48,0.0000,-596.5570,378.36,366.23,270.52,0.987122,0.045288,0.000000,1.9639,1.0411,45.1
20,0.00,0.49,0.0000,-624.2596,527.57,432.32,270.52,1.007362,0.047269,0.000000,1.9620,1.0400,46.4
21,0.00,0.53,0.0000,-572.1622,504.97,379.85,270.52,1.000222,0.038455,0.000000,1.9601,1.0403,48.6
22,0.00,0.54,0.0000,-590.3959,448.22,379.81,270.52,1.009875,0.051907,0.000000,1.9582,1.0405,51.0
23,0.00,0.49,0.0000,-599.4879,420.04,420.04,270.52,0.987224,0.053480,0.000000,1.9563,1.0404,53.3
24,0.00,0.49,0.0000,-668.6840,490.17,392.14,270.52,0.995300,0.048960,0.000000,1.9544,1.0392,55.7
25,0.00,0.54,0.0000,-649.6443,229.56,229.56,229.56,1.001604,0.058568,0.000000,1.9525,1.0366,58.1
26,0.00,0.55,0.0000,-653.0005,347.58,339.85,229.56,0.996855,0.052094,0.000000,1.9506,1.0336,60.6
27,0.00,0.54,0.0000,-575.1946,326.01,326.01,229.56,1.000399,0.045566,0.000000,1.9487,1.0297,62.9
28,0.00,0.63,0.0000,-600.2445,409.28,299.64,229.56,1.025650,0.046106,0.000000,1.9468,1.0266,65.3
29,0.00,0.54,0.0000,-555.7281,354.86,354.86,229.56,1.000395,0.050612,0.000000,1.9449,1.0246,67.6
30,0.00,0.57,0.0000,-575.0452,249.52,249.52,229.56,0.995444,0.059540,0.000000,1.9430,1.0226,69.8
31,0.00,0.53,0.0000,-572.8112,347.24,280.46,229.56,0.988818,0.063542,0.031250,1.9411,1.0205,72.2
32,0.00,0.56,0.0000,-633.3196,353.22,353.22,229.56,0.996282,0.049174,0.000000,1.9392,1.0197,74.6
33,0.00,0.63,0.0000,-601.7537,317.18,317.18,229.56,1.001961,0.049241,0.000000,1.9373,1.0203,77.0
34,0.00,0.62,0.0000,-574.6432,307.91,307.91,229.56,1.004628,0.054065,0.000000,1.9354,1.0187,79.4
35,0.00,0.58,0.0000,-595.1048,324.01,305.50,229.56,1.002149,0.048142,0.000000,1.9335,1.0159,81.8
36,0.00,0.62,0.0000,-566.1841,469.71,369.65,229.56,1.007022,0.055350,0.000000,1.9316,1.0146,84.1
37,0.00,0.66,0.0000,-543.8986,249.70,249.70,229.56,1.018408,0.050839,0.000000,1.9297,1.0140,86.4
38,0.00,0.63,0.0000,-563.0912,300.68,282.68,229.56,0.999017,0.057730,0.000000,1.9278,1.0130,88.7
39,0.00,0.64,0.0000,-558.7350,237.40,237.40,229.56,1.010145,0.066550,0.000000,1.9259,1.0109,90.9
40,0.00,0.63,0.0000,-572.1060,358.88,318.84,229.56,0.998559,0.062461,0.000000,1.9240,1.0084,93.2
41,0.00,0.65,0.0000,-523.0282,266.21,266.21,229.56,1.000204,0.061824,0.000000,1.9221,1.0058,95.6
42,0.00,0.67,0.0000,-519.8945,429.35,314.74,229.56,1.003875,0.059915,0.000000,1.9202,1.0030,98.0
43,0.00,0.69,0.0000,-533.6135,270.72,270.43,229.56,1.007092,0.045380,0.000000,1.9183,1.0005,100.4
44,0.00,0.66,0.0000,-581.1637,329.16,298.20,229.56,1.001534,0.050015,0.000000,1.9164,0.9987,102.8
45,0.00,0.66,0.0000,-532.9059,329.44,329.44,229.56,0.997911,0.054632,0.000000,1.9145,0.9966,105.2
46,0.00,0.69,0.0000,-485.5844,347.50,280.07,229.56,1.007372,0.053152,0.000000,1.9126,0.9940,107.6
47,0.00,0.62,0.0000,-555.0770,308.45,308.45,229.56,0.991625,0.070295,0.000000,1.9107,0.9906,110.0
48,0.00,0.69,0.0000,-590.6101,235.34,235.34,229.56,0.992256,0.048762,0.000000,1.9088,0.9877,112.0
49,0.00,0.69,0.0000,-510.2852,250.84,250.84,229.56,0.997951,0.056682,0.000000,1.9069,0.9865,114.4
50,0.00,0.66,0.0000,-535.0236,339.09,269.44,229.56,1.000049,0.044785,0.000000,1.9050,0.9842,116.8
51,0.00,0.70,0.0000,-567.2059,252.71,252.71,229.56,0.989199,0.050345,0.000000,1.9031,0.9805,119.2
52,0.00,0.72,0.0000,-552.6050,227.93,227.93,227.93,0.999710,0.048407,0.000000,1.9012,0.9765,121.6
53,0.00,0.70,0.0000,-497.4260,199.76,184.04,184.04,1.002755,0.053203,0.000000,1.8993,0.9724,124.0
54,0.00,0.76,0.0000,-495.9663,157.59,157.59,157.59,1.030389,0.053049,0.000000,1.8974,0.9682,126.4
55,0.00,0.72,0.0000,-570.7761,441.74,271.66,157.59,0.997056,0.060222,0.000000,1.8955,0.9643,128.8
56,0.00,0.75,0.0000,-518.0103,414.91,212.57,157.59,0.996863,0.057546,0.000000,1.8936,0.9604,131.1
57,0.00,0.75,0.0000,-452.3177,292.61,236.65,157.59,1.013395,0.060197,0.000000,1.8917,0.9573,133.1
58,0.00,0.73,0.0000,-471.9816,259.70,252.66,157.59,0.998045,0.054293,0.000000,1.8898,0.9548,135.5
59,0.00,0.77,0.0000,-604.1480,198.87,198.87,157.59,0.999812,0.046550,0.000000,1.8879,0.9528,138.0
60,0.00,0.74,0.0000,-491.6449,248.96,189.37,157.59,0.990691,0.056149,0.000000,1.8860,0.9507,140.3
61,0.00,0.76,0.0000,-475.1254,247.62,247.62,157.59,0.999160,0.064704,0.000000,1.8841,0.9476,142.7
62,0.00,0.76,0.0000,-491.9652,252.05,233.42,157.59,0.999616,0.066843,0.031250,1.8822,0.9437,145.1
63,0.00,0.75,0.0000,-509.5692,183.50,156.75,156.75,0.992913,0.073310,0.031250,1.8803,0.9388,147.5
64,0.00,0.79,0.0000,-505.0284,243.70,189.64,156.75,1.003866,0.058474,0.000000,1.8784,0.9343,150.0
65,0.00,0.79,0.0000,-487.8440,303.72,203.49,156.75,1.013325,0.049038,0.000000,1.8765,0.9311,152.4
66,0.00,0.78,0.0000,-503.0192,215.25,215.25,156.75,0.992110,0.053313,0.000000,1.8746,0.9279,154.5
