step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-14105.08,0.0000,-592.5306,458.57,419.89,419.89,1.003589,0.093108,0.031250,1.9981,1.0627,3.1
2,0.00,-12806.87,0.0000,-625.8054,319.27,319.27,319.27,1.004223,0.050249,0.000000,1.9962,1.0593,5.7
3,0.00,-12793.37,0.0000,-678.1993,319.67,319.67,319.27,1.014837,0.063241,0.000000,1.9943,1.0557,8.5
4,0.00,-12085.28,0.0000,-654.0602,359.72,296.32,296.32,1.018206,0.053575,0.000000,1.9924,1.0534,11.5
5,0.00,-13580.03,0.0000,-691.0889,491.07,395.50,296.32,0.987042,0.076472,0.031250,1.9905,1.0504,14.3
6,0.00,-13186.59,0.0000,-631.0471,341.82,341.82,296.32,0.981272,0.063073,0.000000,1.9886,1.0464,17.1
7,0.00,-11781.17,0.0000,-665.1408,494.50,326.03,296.32,0.997043,0.048696,0.000000,1.9867,1.0443,20.0
8,0.00,-12323.97,0.0000,-710.9870,332.67,331.60,296.32,0.998710,0.056065,0.000000,1.9848,1.0429,22.8
9,0.00,-12241.17,0.0000,-669.2850,427.95,304.01,296.32,1.005923,0.072626,0.000000,1.9829,1.0421,25.7
10,0.00,-11979.17,0.0000,-623.0962,347.76,338.21,296.32,1.012176,0.051606,0.000000,1.9810,1.0411,28.5
11,0.00,-12335.62,0.0000,-640.0887,356.72,356.72,296.32,0.999003,0.039772,0.000000,1.9791,1.0391,31.1
12,0.00,-12293.61,0.0000,-632.0472,353.91,304.33,296.32,1.009408,0.056261,0.000000,1.9772,1.0352,33.9
13,0.00,-12237.30,0.0000,-679.6077,279.85,279.85,279.85,0.999944,0.049582,0.000000,1.9753,1.0311,36.8
14,0.00,-11506.67,0.0000,-631.6096,427.84,334.24,279.85,0.989969,0.049565,0.000000,1.9734,1.0274,39.7
15,0.00,-11896.03,0.0000,-675.9301,444.75,355.28,279.85,0.990647,0.053022,0.000000,1.9715,1.0227,42.5
16,0.00,-10979.63,0.0000,-644.9321,322.48,322.48,279.85,1.010528,0.052337,0.000000,1.9696,1.0180,45.4
17,0.00,-11086.67,0.0000,-610.8116,340.26,340.26,279.85,1.002327,0.060606,0.000000,1.9677,1.0137,48.2
18,0.00,-10732.56,0.0000,-598.1350,317.81,317.81,279.85,1.003526,0.048552,0.000000,1.9658,1.0094,51.1
