step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-16877.33,0.0000,-592.5306,512.24,437.87,437.87,0.995191,0.092928,0.000000,1.9981,1.0688,3.0
2,0.00,-18275.51,0.0000,-629.2792,652.26,504.69,437.87,0.998399,0.060164,0.000000,1.9962,1.0699,5.7
3,0.00,-14151.49,0.0000,-688.8738,357.33,357.33,357.33,1.028096,0.061728,0.000000,1.9943,1.0684,8.4
4,0.00,-15047.73,0.0000,-665.7830,406.54,406.54,357.33,1.008552,0.042073,0.000000,1.9924,1.0674,11.2
5,0.00,-14919.58,0.0000,-707.3955,344.20,344.20,344.20,0.990814,0.056385,0.000000,1.9905,1.0667,14.0
6,0.00,-15677.56,0.0000,-656.9557,538.56,510.79,344.20,0.995605,0.057682,0.000000,1.9886,1.0654,16.3
7,0.00,-16548.05,0.0000,-684.4197,460.20,460.20,344.20,0.997819,0.059821,0.000000,1.9867,1.0642,19.1
8,0.00,-15588.09,0.0000,-743.4371,465.63,465.63,344.20,0.994560,0.057964,0.000000,1.9848,1.0627,21.8
9,0.00,-14889.63,0.0000,-696.4209,405.06,405.06,344.20,0.995816,0.048856,0.000000,1.9829,1.0606,24.3
10,0.00,-14825.08,0.0000,-638.0422,375.94,375.94,344.20,1.005906,0.040978,0.000000,1.9810,1.0597,26.9
11,0.00,-13596.86,0.0000,-646.6097,405.32,405.32,344.20,1.003916,0.047561,0.000000,1.9791,1.0606,29.4
12,0.00,-14975.75,0.0000,-645.1266,430.80,416.11,344.20,0.995043,0.047946,0.000000,1.9772,1.0606,32.0
13,0.00,-15636.63,0.0000,-695.3201,412.37,408.81,344.20,0.990675,0.051436,0.000000,1.9753,1.0606,34.8
14,0.00,-13904.49,0.0000,-660.8552,432.53,432.53,344.20,0.999434,0.049778,0.000000,1.9734,1.0600,37.6
15,0.00,-12704.08,0.0000,-686.3036,377.75,363.80,344.20,1.006201,0.061450,0.031250,1.9715,1.0596,39.8
16,0.00,-13082.46,0.0000,-662.2964,501.03,417.09,344.20,1.005889,0.039158,0.000000,1.9696,1.0594,42.7
17,0.00,-12953.94,0.0000,-660.0615,332.36,332.36,332.36,1.003536,0.048954,0.000000,1.9677,1.0580,45.4
18,0.00,-12433.28,0.0000,-600.5005,238.05,238.05,238.05,1.013162,0.051970,0.000000,1.9658,1.0569,48.2
19,0.00,-12158.80,0.0000,-600.4585,242.37,242.37,238.05,1.007282,0.043721,0.000000,1.9639,1.0561,50.9
20,0.00,-12069.00,0.0000,-666.9110,382.84,377.58,238.05,1.002542,0.042332,0.000000,1.9620,1.0549,53.6
21,0.00,-12108.90,0.0000,-597.3826,370.47,370.47,238.05,1.004554,0.046081,0.000000,1.9601,1.0538,56.3
22,0.00,-14136.58,0.0000,-629.3975,379.29,379.29,238.05,0.983891,0.056796,0.000000,1.9582,1.0525,59.1
23,0.00,-11011.89,0.0000,-627.8181,321.38,321.38,238.05,1.024082,0.063900,0.000000,1.9563,1.0511,61.8
24,0.00,-11065.98,0.0000,-688.2056,467.24,396.23,238.05,1.003367,0.037457,0.000000,1.9544,1.0510,64.3
25,0.00,-12066.80,0.0000,-666.4500,254.05,254.05,238.05,0.995070,0.050809,0.000000,1.9525,1.0505,67.1
26,0.00,-12529.44,0.0000,-641.5214,275.57,275.57,238.05,1.008867,0.070230,0.000000,1.9506,1.0497,69.9
27,0.00,-11259.66,0.0000,-617.7141,255.24,255.24,238.05,0.997128,0.049200,0.000000,1.9487,1.0492,72.6
28,0.00,-12967.67,0.0000,-641.1879,341.27,341.27,238.05,0.988485,0.043044,0.000000,1.9468,1.0486,75.4
29,0.00,-9317.07,0.0000,-591.6915,264.43,264.43,238.05,1.020554,0.050953,0.000000,1.9449,1.0482,78.2
30,0.00,-10494.75,0.0000,-579.1770,335.94,291.07,238.05,1.001737,0.048983,0.000000,1.9430,1.0477,80.9
31,0.00,-10349.30,0.0000,-592.8293,496.26,365.26,238.05,1.005303,0.042880,0.000000,1.9411,1.0468,83.7
32,0.00,-10741.70,0.0000,-668.5059,452.85,361.97,238.05,1.007072,0.060448,0.000000,1.9392,1.0457,86.5
33,0.00,-12506.03,0.0000,-631.0770,262.88,262.88,238.05,0.996810,0.038559,0.000000,1.9373,1.0440,89.3
34,0.00,-11403.88,0.0000,-578.2416,350.92,350.92,238.05,0.988503,0.042191,0.000000,1.9354,1.0417,91.7
35,0.00,-10641.22,0.0000,-618.3032,423.83,333.18,238.05,0.993754,0.044156,0.000000,1.9335,1.0399,94.5
36,0.00,-9624.35,0.0000,-551.5498,200.90,200.90,200.90,1.002266,0.050937,0.000000,1.9316,1.0383,97.2
37,0.00,-9602.91,0.0000,-597.6852,372.64,303.63,200.90,1.005736,0.039143,0.000000,1.9297,1.0366,99.9
38,0.00,-10682.38,0.0000,-588.0457,244.32,244.32,200.90,1.002980,0.047123,0.000000,1.9278,1.0347,102.8
