step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,0.19,0.0000,-592.5306,459.85,459.85,459.85,1.008134,0.093051,0.000000,1.9981,1.0632,2.5
2,0.00,0.22,0.0000,-628.4170,540.70,380.15,380.15,1.010351,0.061277,0.000000,1.9962,1.0604,4.7
3,0.00,0.14,0.0000,-681.8080,700.84,513.63,380.15,0.973403,0.063292,0.000000,1.9943,1.0618,6.8
4,0.00,0.18,0.0000,-659.1661,508.14,485.64,380.15,0.991786,0.038465,0.000000,1.9924,1.0627,9.1
5,0.00,0.17,0.0000,-704.2963,404.72,404.72,380.15,1.008338,0.051613,0.000000,1.9905,1.0632,11.4
6,0.00,0.21,0.0000,-649.2190,473.21,473.21,380.15,1.005010,0.049708,0.000000,1.9886,1.0638,12.9
7,0.00,0.22,0.0000,-676.7671,397.88,397.88,380.15,1.001402,0.059584,0.000000,1.9867,1.0641,15.2
8,0.00,0.21,0.0000,-721.0139,470.47,401.25,380.15,1.003884,0.056815,0.000000,1.9848,1.0648,17.5
9,0.00,0.20,0.0000,-684.4098,603.12,434.53,380.15,1.006759,0.048250,0.000000,1.9829,1.0659,19.7
10,0.00,0.21,0.0000,-640.0873,456.65,456.65,380.15,0.995465,0.044262,0.000000,1.9810,1.0656,21.9
11,0.00,0.20,0.0000,-642.7938,470.84,470.84,380.15,0.997650,0.048836,0.000000,1.9791,1.0630,24.0
12,0.00,0.22,0.0000,-635.5724,351.01,351.01,351.01,1.008127,0.051203,0.000000,1.9772,1.0608,26.4
13,0.00,0.24,0.0000,-676.3125,399.91,320.86,320.86,1.010239,0.052061,0.000000,1.9753,1.0590,28.6
14,0.00,0.23,0.0000,-659.5969,608.09,435.77,320.86,0.997581,0.055757,0.000000,1.9734,1.0569,30.8
15,0.00,0.20,0.0000,-688.8034,470.75,429.94,320.86,0.988190,0.062296,0.000000,1.9715,1.0537,33.0
16,0.00,0.23,0.0000,-631.8163,439.20,421.21,320.86,0.997792,0.046140,0.000000,1.9696,1.0505,34.5
17,0.00,0.22,0.0000,-622.6240,428.73,426.43,320.86,1.000474,0.044915,0.000000,1.9677,1.0487,36.7
18,0.00,0.23,0.0000,-599.9537,430.97,430.97,320.86,0.989456,0.053507,0.000000,1.9658,1.0465,39.0
19,0.00,0.23,0.0000,-606.0987,503.02,466.94,320.86,0.995133,0.044709,0.000000,1.9639,1.0436,41.2
20,0.00,0.23,0.0000,-637.5970,519.02,514.83,320.86,0.999073,0.039226,0.000000,1.9620,1.0415,43.4
21,0.00,0.25,0.0000,-580.0530,476.16,476.16,320.86,0.998578,0.040286,0.000000,1.9601,1.0402,45.6
22,0.00,0.28,0.0000,-612.7603,534.51,488.15,320.86,1.008085,0.048545,0.000000,1.9582,1.0385,47.7
23,0.00,0.24,0.0000,-610.5785,413.45,413.45,320.86,0.982308,0.053835,0.000000,1.9563,1.0365,49.9
24,0.00,0.23,0.0000,-681.1659,543.06,485.63,320.86,0.999088,0.043700,0.000000,1.9544,1.0339,52.1
25,0.00,0.27,0.0000,-660.3525,430.78,430.78,320.86,1.002295,0.054799,0.000000,1.9525,1.0308,54.4
26,0.00,0.29,0.0000,-662.7128,467.81,385.24,320.86,0.992166,0.063700,0.000000,1.9506,1.0279,55.8
27,0.00,0.26,0.0000,-587.5471,488.41,410.85,320.86,1.001878,0.049249,0.000000,1.9487,1.0239,58.0
28,0.00,0.32,0.0000,-610.4796,466.14,424.63,320.86,1.012217,0.039283,0.000000,1.9468,1.0206,60.2
29,0.00,0.23,0.0000,-561.6608,538.19,435.45,320.86,0.988860,0.042193,0.000000,1.9449,1.0174,62.4
30,0.00,0.27,0.0000,-582.0918,271.48,271.48,271.48,0.993717,0.052691,0.000000,1.9430,1.0137,64.6
31,0.00,0.27,0.0000,-588.3130,377.63,377.63,271.48,0.990575,0.055695,0.031250,1.9411,1.0104,66.8
32,0.00,0.28,0.0000,-649.0270,528.64,422.27,271.48,0.995343,0.055968,0.000000,1.9392,1.0070,69.1
33,0.00,0.31,0.0000,-621.8690,451.53,409.64,271.48,1.000515,0.035959,0.000000,1.9373,1.0044,71.3
34,0.00,0.33,0.0000,-593.6157,475.31,437.54,271.48,1.005055,0.044533,0.000000,1.9354,1.0016,73.5
35,0.00,0.30,0.0000,-621.9952,364.95,364.95,271.48,1.004015,0.047696,0.000000,1.9335,0.9988,75.6
36,0.00,0.30,0.0000,-575.9300,451.23,423.07,271.48,1.003781,0.045756,0.000000,1.9316,0.9969,77.1
37,0.00,0.34,0.0000,-542.7855,371.09,371.09,271.48,1.003413,0.040184,0.000000,1.9297,0.9955,79.3
38,0.00,0.31,0.0000,-583.3564,393.85,393.14,271.48,0.997296,0.052571,0.000000,1.9278,0.9936,81.5
39,0.00,0.31,0.0000,-572.1336,334.12,334.12,271.48,1.006991,0.062373,0.000000,1.9259,0.9908,83.7
40,0.00,0.30,0.0000,-584.7814,439.94,411.03,271.48,1.002686,0.059125,0.000000,1.9240,0.9871,85.9
41,0.00,0.32,0.0000,-531.8483,264.56,264.56,264.56,1.001187,0.061386,0.000000,1.9221,0.9840,88.2
42,0.00,0.32,0.0000,-518.9679,416.10,416.10,264.56,1.001278,0.056003,0.000000,1.9202,0.9813,90.3
43,0.00,0.35,0.0000,-562.7803,393.83,393.83,264.56,1.007738,0.050439,0.000000,1.9183,0.9789,92.6
44,0.00,0.33,0.0000,-623.9724,447.85,430.05,264.56,1.008219,0.055195,0.000000,1.9164,0.9757,94.8
45,0.00,0.32,0.0000,-553.4749,366.53,366.53,264.56,0.998733,0.051151,0.000000,1.9145,0.9718,96.8
46,0.00,0.35,0.0000,-504.8531,362.28,362.24,264.56,0.995528,0.055243,0.031250,1.9126,0.9675,98.6
47,0.00,0.31,0.0000,-591.2676,442.86,357.97,264.56,0.990811,0.071160,0.000000,1.9107,0.9622,100.7
48,0.00,0.33,0.0000,-582.7706,246.90,246.90,246.90,0.984427,0.055386,0.000000,1.9088,0.9572,102.8
49,0.00,0.36,0.0000,-547.2463,331.11,331.11,246.90,0.999039,0.056125,0.031250,1.9069,0.9540,105.0
50,0.00,0.33,0.0000,-567.0643,359.27,359.27,246.90,0.998242,0.050612,0.000000,1.9050,0.9498,107.2
51,0.00,0.36,0.0000,-583.9567,414.97,404.75,246.90,0.994423,0.043842,0.000000,1.9031,0.9462,109.4
52,0.00,0.37,0.0000,-573.2603,280.28,280.28,246.90,0.999681,0.045442,0.000000,1.9012,0.9437,111.7
53,0.00,0.36,0.0000,-525.0549,296.74,296.74,246.90,0.994208,0.050449,0.000000,1.8993,0.9412,113.8
54,0.00,0.42,0.0000,-517.1918,219.83,219.83,219.83,1.029558,0.056890,0.000000,1.8974,0.9385,116.1
55,0.00,0.38,0.0000,-605.7094,313.27,313.27,219.83,0.993526,0.056559,0.000000,1.8955,0.9360,117.8
56,0.00,0.38,0.0000,-540.2262,372.55,344.61,219.83,0.995229,0.056682,0.000000,1.8936,0.9335,119.8
57,0.00,0.40,0.0000,-503.1754,320.29,320.29,219.83,1.005876,0.064248,0.000000,1.8917,0.9322,122.0
58,0.00,0.37,0.0000,-502.8299,309.14,309.14,219.83,0.999808,0.047065,0.000000,1.8898,0.9313,124.2
59,0.00,0.43,0.0000,-637.6071,278.94,278.94,219.83,1.002190,0.049763,0.000000,1.8879,0.9302,126.4
60,0.00,0.40,0.0000,-514.0674,268.05,268.05,219.83,0.991311,0.053856,0.000000,1.8860,0.9288,128.5
61,0.00,0.41,0.0000,-520.6049,306.74,284.53,219.83,1.001397,0.068951,0.000000,1.8841,0.9264,130.7
62,0.00,0.40,0.0000,-533.1978,243.99,243.99,219.83,0.997942,0.065359,0.000000,1.8822,0.9229,133.0
63,0.00,0.41,0.0000,-537.3710,255.79,227.06,219.83,0.995423,0.075215,0.031250,1.8803,0.9184,135.1
64,0.00,0.42,0.0000,-537.3941,311.84,311.84,219.83,1.000823,0.057675,0.000000,1.8784,0.9143,137.3
65,0.00,0.45,0.0000,-540.7272,280.32,280.32,219.83,1.009533,0.047124,0.000000,1.8765,0.9114,139.1
