step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-0.02,0.0000,-592.5306,770.48,463.91,463.91,1.003612,0.095255,0.031250,1.9981,1.0616,2.9
2,0.00,-0.02,0.0000,-625.8016,705.35,391.13,391.13,1.001260,0.058919,0.000000,1.9962,1.0607,5.9
3,0.00,0.00,0.0000,-681.1992,689.03,542.41,391.13,1.033963,0.061286,0.000000,1.9943,1.0596,8.8
4,0.00,0.00,0.0000,-657.3864,762.19,348.71,348.71,1.009887,0.043993,0.000000,1.9924,1.0587,11.7
5,0.00,-0.01,0.0000,-698.7128,528.67,488.01,348.71,0.987486,0.051163,0.000000,1.9905,1.0584,14.6
6,0.00,-0.01,0.0000,-645.5248,710.15,398.44,348.71,0.990132,0.037262,0.000000,1.9886,1.0573,17.6
7,0.00,-0.01,0.0000,-679.4131,712.75,483.10,348.71,1.002142,0.053951,0.000000,1.9867,1.0563,20.5
8,0.00,0.00,0.0000,-733.3531,693.10,480.52,348.71,0.996648,0.047578,0.000000,1.9848,1.0556,23.6
9,0.00,0.00,0.0000,-689.3210,802.55,559.09,348.71,0.995755,0.049052,0.000000,1.9829,1.0539,26.5
10,0.00,-0.00,0.0000,-636.3223,762.34,430.94,348.71,1.006897,0.035540,0.000000,1.9810,1.0515,29.2
11,0.00,-0.00,0.0000,-643.4175,700.59,370.37,348.71,1.005437,0.035990,0.000000,1.9791,1.0501,32.1
12,0.00,-0.00,0.0000,-638.2305,516.90,452.62,348.71,1.000300,0.045219,0.000000,1.9772,1.0479,35.0
13,0.00,-0.01,0.0000,-686.5404,635.73,402.78,348.71,0.993676,0.041260,0.000000,1.9753,1.0461,37.9
14,0.00,0.01,0.0000,-648.5789,693.04,543.75,348.71,0.996261,0.048312,0.000000,1.9734,1.0439,40.6
15,0.00,0.00,0.0000,-677.0409,640.82,492.17,348.71,0.999261,0.058106,0.031250,1.9715,1.0403,43.6
16,0.00,0.00,0.0000,-646.5304,541.92,491.91,348.71,1.011226,0.031511,0.000000,1.9696,1.0372,46.4
17,0.00,0.00,0.0000,-636.7951,647.22,510.16,348.71,1.002369,0.051019,0.000000,1.9677,1.0346,49.4
18,0.00,0.01,0.0000,-588.5519,613.07,570.72,348.71,1.005545,0.040572,0.000000,1.9658,1.0314,52.4
19,0.00,0.01,0.0000,-591.5743,647.68,543.06,348.71,0.998558,0.039435,0.000000,1.9639,1.0273,55.1
20,0.00,0.00,0.0000,-642.9927,735.14,329.57,329.57,1.002910,0.044773,0.000000,1.9620,1.0236,58.0
21,0.00,0.01,0.0000,-583.2380,683.46,655.03,329.57,0.999061,0.042458,0.000000,1.9601,1.0210,60.9
22,0.00,0.00,0.0000,-599.5222,759.81,537.65,329.57,0.982375,0.046247,0.000000,1.9582,1.0182,63.9
23,0.00,0.01,0.0000,-605.5197,798.28,688.95,329.57,1.002535,0.045739,0.000000,1.9563,1.0150,66.8
24,0.00,0.01,0.0000,-670.7383,738.59,635.71,329.57,0.998114,0.029114,0.000000,1.9544,1.0123,69.8
25,0.00,0.01,0.0000,-657.2526,618.76,561.11,329.57,1.000264,0.044693,0.000000,1.9525,1.0108,72.6
26,0.00,0.01,0.0000,-634.4800,665.68,586.55,329.57,1.001292,0.045849,0.000000,1.9506,1.0095,75.6
27,0.00,0.01,0.0000,-590.3641,687.12,564.14,329.57,1.000895,0.056764,0.000000,1.9487,1.0080,78.5
28,0.00,0.01,0.0000,-620.4927,674.37,375.35,329.57,1.001355,0.026360,0.000000,1.9468,1.0060,81.3
29,0.00,0.01,0.0000,-573.5942,760.41,572.47,329.57,1.005491,0.047115,0.000000,1.9449,1.0041,84.3
30,0.00,0.01,0.0000,-586.6659,594.63,549.38,329.57,0.989920,0.034415,0.000000,1.9430,1.0021,87.2
31,0.00,0.01,0.0000,-572.9895,691.50,664.25,329.57,1.001501,0.032626,0.000000,1.9411,1.0001,90.1
32,0.00,0.01,0.0000,-649.5435,695.26,412.47,329.57,1.003545,0.030947,0.000000,1.9392,0.9978,92.9
33,0.00,0.00,0.0000,-612.4581,656.94,529.35,329.57,1.003167,0.038096,0.000000,1.9373,0.9948,95.8
34,0.00,0.01,0.0000,-571.2175,635.39,635.39,329.57,0.992650,0.036205,0.000000,1.9354,0.9921,98.7
35,0.00,0.01,0.0000,-600.7559,738.63,581.68,329.57,0.997550,0.025154,0.000000,1.9335,0.9900,101.7
36,0.00,0.01,0.0000,-559.2766,734.93,719.73,329.57,1.010768,0.038764,0.000000,1.9316,0.9894,104.3
37,0.00,0.01,0.0000,-581.4104,626.01,595.87,329.57,1.011018,0.045491,0.000000,1.9297,0.9894,107.3
38,0.00,0.01,0.0000,-572.7356,601.36,244.62,244.62,0.997431,0.050105,0.000000,1.9278,0.9889,110.3
39,0.00,0.01,0.0000,-588.1415,632.50,558.37,244.62,0.996803,0.040250,0.000000,1.9259,0.9875,113.2
40,0.00,0.01,0.0000,-600.5244,752.35,597.46,244.62,0.994378,0.033797,0.000000,1.9240,0.9853,116.1
41,0.00,0.01,0.0000,-561.4466,687.88,481.07,244.62,0.999721,0.042279,0.000000,1.9221,0.9834,119.1
42,0.00,0.01,0.0000,-531.7295,699.83,568.91,244.62,0.995039,0.032411,0.000000,1.9202,0.9817,122.1
43,0.00,0.00,0.0000,-578.2980,751.03,412.02,244.62,0.991390,0.053677,0.000000,1.9183,0.9795,125.1
44,0.00,0.01,0.0000,-621.1033,663.43,588.64,244.62,0.995786,0.053802,0.000000,1.9164,0.9770,128.0
45,0.00,0.01,0.0000,-573.9761,725.45,522.59,244.62,1.002126,0.034654,0.000000,1.9145,0.9740,130.8
46,0.00,0.01,0.0000,-525.7839,729.74,547.44,244.62,0.998491,0.038286,0.000000,1.9126,0.9715,133.7
47,0.00,0.00,0.0000,-611.0103,612.49,508.50,244.62,0.995298,0.042304,0.000000,1.9107,0.9691,136.7
48,0.00,0.01,0.0000,-625.6889,600.35,560.70,244.62,1.008441,0.040181,0.000000,1.9088,0.9664,139.7
49,0.00,0.01,0.0000,-551.8647,577.31,545.16,244.62,1.003002,0.047072,0.000000,1.9069,0.9628,142.7
50,0.00,0.01,0.0000,-573.7672,659.00,656.14,244.62,1.004325,0.057882,0.000000,1.9050,0.9589,145.6
51,0.00,0.01,0.0000,-602.4710,772.03,541.45,244.62,1.003093,0.034653,0.000000,1.9031,0.9566,148.5
52,0.00,0.01,0.0000,-616.7438,713.16,482.11,244.62,1.002509,0.028116,0.000000,1.9012,0.9545,151.4
53,0.00,0.01,0.0000,-528.2084,601.54,601.54,244.62,0.998569,0.037451,0.000000,1.8993,0.9513,154.3
54,0.00,0.01,0.0000,-573.7406,615.11,579.44,244.62,1.002627,0.047894,0.000000,1.8974,0.9481,157.0
55,0.00,0.00,0.0000,-633.8931,689.41,358.84,244.62,1.004140,0.038409,0.000000,1.8955,0.9446,159.9
56,0.00,0.01,0.0000,-595.9856,715.05,550.42,244.62,1.001094,0.041304,0.000000,1.8936,0.9419,162.8
57,0.00,0.00,0.0000,-513.5782,587.25,316.79,244.62,0.995844,0.048220,0.000000,1.8917,0.9392,165.7
58,0.00,0.00,0.0000,-532.0217,722.01,370.69,244.62,0.987399,0.059391,0.031250,1.8898,0.9362,168.7
59,0.00,0.01,0.0000,-623.4115,765.91,533.29,244.62,0.991170,0.038248,0.000000,1.8879,0.9336,171.6
60,0.00,0.01,0.0000,-526.5964,702.92,702.92,244.62,0.996502,0.031027,0.000000,1.8860,0.9324,174.5
61,0.00,0.00,0.0000,-523.8887,660.59,553.94,244.62,0.995947,0.031646,0.000000,1.8841,0.9301,177.5
62,0.00,0.01,0.0000,-556.0266,622.30,472.57,244.62,1.001933,0.036598,0.000000,1.8822,0.9275,180.5
63,0.00,0.01,0.0000,-547.1570,690.80,512.64,244.62,0.995524,0.049105,0.000000,1.8803,0.9247,183.2
64,0.00,0.01,0.0000,-567.7518,612.85,472.05,244.62,1.000461,0.056675,0.000000,1.8784,0.9222,186.1
65,0.00,0.01,0.0000,-540.7108,608.14,431.07,244.62,1.001093,0.042936,0.000000,1.8765,0.9200,189.0
66,0.00,0.01,0.0000,-553.9881,641.15,641.15,244.62,1.009332,0.042953,0.000000,1.8746,0.9175,191.9
67,0.00,0.01,0.0000,-490.7708,610.10,610.10,244.62,1.001916,0.049061,0.000000,1.8727,0.9144,194.8
68,0.00,0.01,0.0000,-561.6415,743.01,614.06,244.62,0.992648,0.051024,0.000000,1.8708,0.9103,197.8
69,0.00,0.01,0.0000,-505.3514,677.87,427.16,244.62,0.998359,0.048237,0.000000,1.8689,0.9061,200.7
70,0.00,0.01,0.0000,-513.0690,698.51,491.40,244.62,0.986209,0.055109,0.000000,1.8670,0.9026,203.6
71,0.00,0.02,0.0000,-535.6056,595.57,595.57,244.62,1.008946,0.042085,0.000000,1.8651,0.8989,206.5
72,0.00,0.01,0.0000,-528.5792,685.92,546.57,244.62,1.017947,0.051145,0.000000,1.8632,0.8962,209.1
73,0.00,0.01,0.0000,-490.9568,679.72,679.72,244.62,0.992789,0.039219,0.000000,1.8613,0.8942,212.1
74,0.00,0.01,0.0000,-541.9549,623.65,607.82,244.62,0.997790,0.061997,0.031250,1.8594,0.8921,215.0
75,0.00,0.01,0.0000,-550.1265,598.07,502.25,244.62,1.000821,0.047261,0.000000,1.8575,0.8905,218.0
76,0.00,0.01,0.0000,-542.6251,702.94,591.31,244.62,0.996984,0.041393,0.000000,1.8556,0.8893,220.9
77,0.00,0.01,0.0000,-537.9547,640.92,459.19,244.62,0.996282,0.034588,0.000000,1.8537,0.8870,223.8
78,0.00,0.01,0.0000,-507.5121,617.42,558.69,244.62,1.000767,0.044020,0.000000,1.8518,0.8836,226.8
79,0.00,0.01,0.0000,-477.6057,650.40,560.73,244.62,1.005977,0.052330,0.000000,1.8499,0.8798,229.6
80,0.00,0.02,0.0000,-545.7267,668.70,635.97,244.62,0.997065,0.048891,0.000000,1.8480,0.8762,232.6
81,0.00,0.01,0.0000,-571.5824,582.55,509.55,244.62,1.002605,0.042107,0.000000,1.8461,0.8730,235.3
82,0.00,0.02,0.0000,-502.4636,612.36,578.94,244.62,1.005946,0.050493,0.000000,1.8442,0.8701,238.1
83,0.00,0.01,0.0000,-477.0641,679.95,491.78,244.62,1.000871,0.041121,0.000000,1.8423,0.8668,241.2
84,0.00,0.01,0.0000,-601.2571,659.18,510.81,244.62,0.985490,0.046240,0.000000,1.8404,0.8626,244.1
85,0.00,0.01,0.0000,-477.3196,690.98,566.38,244.62,0.980877,0.054832,0.000000,1.8385,0.8583,247.0
86,0.00,0.01,0.0000,-521.5801,717.15,474.58,244.62,0.988594,0.061907,0.031250,1.8366,0.8543,250.0
87,0.00,-0.00,0.0000,-486.6371,588.81,468.89,244.62,0.992460,0.044018,0.000000,1.8347,0.8498,252.9
88,0.00,0.01,0.0000,-549.6383,640.16,583.41,244.62,0.999827,0.032452,0.000000,1.8328,0.8457,255.9
89,0.00,0.01,0.0000,-538.6593,629.93,523.06,244.62,1.002064,0.036094,0.000000,1.8309,0.8426,258.7
90,0.00,0.01,0.0000,-484.3069,638.88,510.66,244.62,1.012827,0.037531,0.000000,1.8290,0.8398,261.2
91,0.00,0.02,0.0000,-496.1534,624.12,540.21,244.62,1.007496,0.037159,0.000000,1.8271,0.8370,264.2
92,0.00,0.02,0.0000,-516.6697,638.45,551.18,244.62,0.998197,0.043944,0.000000,1.8252,0.8334,267.0
93,0.00,0.01,0.0000,-495.3237,680.93,339.42,244.62,1.000921,0.031800,0.000000,1.8233,0.8292,270.0
94,0.00,0.01,0.0000,-487.2332,597.27,459.49,244.62,0.995685,0.058939,0.031250,1.8214,0.8246,272.9
95,0.00,0.02,0.0000,-468.6186,632.01,549.01,244.62,1.005642,0.049752,0.000000,1.8195,0.8206,275.9
96,0.00,0.01,0.0000,-491.5764,579.10,444.69,244.62,0.995632,0.049457,0.000000,1.8176,0.8166,278.8
97,0.00,0.01,0.0000,-496.4723,622.63,490.22,244.62,0.987706,0.057534,0.031250,1.8157,0.8119,281.7
98,0.00,0.01,0.0000,-472.9455,625.78,521.33,244.62,0.997275,0.032066,0.000000,1.8138,0.8083,284.5
99,0.00,0.02,0.0000,-496.7591,691.11,538.67,244.62,0.991772,0.042067,0.000000,1.8119,0.8067,287.4
100,0.00,0.01,0.0000,-473.6831,687.14,457.82,244.62,0.999111,0.038368,0.000000,1.8100,0.8054,290.2
101,0.00,0.01,0.0000,-446.0837,645.85,476.26,244.62,1.002861,0.038092,0.000000,1.8081,0.8040,295.2
102,0.00,0.01,0.0000,-503.6382,621.61,508.93,244.62,0.991184,0.047616,0.000000,1.8062,0.8010,298.2
103,0.00,0.01,0.0000,-489.0961,727.98,592.70,244.62,0.998733,0.037891,0.000000,1.8043,0.7984,301.1
104,0.00,0.02,0.0000,-469.2147,727.34,551.17,244.62,0.999137,0.043619,0.000000,1.8024,0.7960,304.0
105,0.00,0.02,0.0000,-486.2780,635.39,597.33,244.62,1.011667,0.053907,0.000000,1.8005,0.7944,307.0
106,0.00,0.01,0.0000,-459.6940,701.73,457.62,244.62,1.014648,0.037345,0.000000,1.7986,0.7930,309.9
107,0.00,0.01,0.0000,-521.6298,529.17,529.17,244.62,0.995120,0.034299,0.000000,1.7967,0.7914,312.6
108,0.00,0.02,0.0000,-422.5249,625.88,512.15,244.62,1.008254,0.033630,0.000000,1.7948,0.7879,315.6
109,0.00,0.01,0.0000,-433.1896,651.68,426.80,244.62,1.004607,0.034708,0.000000,1.7929,0.7837,318.4
110,0.00,0.01,0.0000,-489.1128,696.82,468.74,244.62,0.994606,0.044566,0.000000,1.7910,0.7805,321.4
111,0.00,0.01,0.0000,-445.7961,588.38,578.91,244.62,1.001878,0.038962,0.000000,1.7891,0.7780,324.3
112,0.00,0.02,0.0000,-429.1618,617.47,587.53,244.62,0.989683,0.049204,0.000000,1.7872,0.7751,327.2
113,0.00,0.02,0.0000,-450.6417,614.28,614.28,244.62,0.996904,0.047220,0.000000,1.7853,0.7725,330.1
