step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-27434.25,0.0000,-592.5306,413.86,413.86,413.86,1.002245,0.091956,0.000000,1.9981,1.0661,2.7
2,0.00,-24523.73,0.0000,-628.5760,274.09,274.09,274.09,1.010544,0.065770,0.000000,1.9962,1.0635,5.6
3,0.00,-28255.02,0.0000,-682.3481,464.20,464.20,274.09,0.972197,0.061050,0.000000,1.9943,1.0636,8.4
4,0.00,-26233.75,0.0000,-658.7362,410.23,393.00,274.09,0.997760,0.048032,0.000000,1.9924,1.0634,11.2
5,0.00,-27459.16,0.0000,-702.1182,298.91,298.91,274.09,1.002624,0.058967,0.000000,1.9905,1.0623,14.0
6,0.00,-25763.59,0.0000,-644.8040,391.01,391.01,274.09,1.002149,0.058445,0.000000,1.9886,1.0609,16.8
7,0.00,-24048.29,0.0000,-672.8502,366.60,366.60,274.09,1.004562,0.064323,0.000000,1.9867,1.0609,19.6
8,0.00,-24963.45,0.0000,-714.5884,488.33,293.00,274.09,1.008983,0.064924,0.000000,1.9848,1.0615,22.4
9,0.00,-25452.86,0.0000,-676.1102,602.39,322.88,274.09,1.009131,0.056258,0.000000,1.9829,1.0627,25.3
10,0.00,-24773.10,0.0000,-632.3699,441.93,385.87,274.09,0.999714,0.044626,0.000000,1.9810,1.0629,27.8
11,0.00,-25580.06,0.0000,-639.5342,331.82,331.82,274.09,0.995751,0.048353,0.000000,1.9791,1.0610,30.6
12,0.00,-24433.83,0.0000,-628.8081,418.86,406.82,274.09,1.009532,0.054034,0.000000,1.9772,1.0584,33.3
13,0.00,-23283.64,0.0000,-668.9117,271.45,271.45,271.45,1.009869,0.055211,0.000000,1.9753,1.0558,36.1
14,0.00,-24142.61,0.0000,-646.2034,376.03,376.03,271.45,0.998728,0.057171,0.000000,1.9734,1.0537,38.9
15,0.00,-25166.26,0.0000,-679.8333,430.92,387.20,271.45,0.985736,0.059149,0.000000,1.9715,1.0506,41.5
16,0.00,-23401.88,0.0000,-624.8862,301.93,301.93,271.45,0.998425,0.049736,0.000000,1.9696,1.0471,44.3
17,0.00,-23701.18,0.0000,-609.3987,410.33,405.13,271.45,0.999407,0.050753,0.000000,1.9677,1.0445,47.1
18,0.00,-23205.01,0.0000,-592.7524,304.56,304.56,271.45,0.991188,0.058863,0.000000,1.9658,1.0419,49.8
19,0.00,-23436.58,0.0000,-595.6846,380.50,370.33,271.45,0.989179,0.045624,0.000000,1.9639,1.0387,52.3
20,0.00,-23223.65,0.0000,-623.3173,527.66,440.95,271.45,1.005434,0.044140,0.000000,1.9620,1.0373,55.0
21,0.00,-21502.19,0.0000,-569.1979,395.04,378.75,271.45,0.999016,0.038777,0.000000,1.9601,1.0370,57.8
22,0.00,-21273.26,0.0000,-589.9099,451.50,386.92,271.45,1.011196,0.053874,0.000000,1.9582,1.0365,60.6
23,0.00,-23010.37,0.0000,-595.3673,420.67,420.67,271.45,0.985633,0.054413,0.000000,1.9563,1.0356,63.4
24,0.00,-23003.84,0.0000,-663.5838,488.98,397.00,271.45,0.996305,0.050099,0.000000,1.9544,1.0337,66.2
25,0.00,-21485.49,0.0000,-644.4426,239.62,239.62,239.62,1.000791,0.060040,0.000000,1.9525,1.0307,69.0
26,0.00,-20712.84,0.0000,-647.4255,352.26,344.54,239.62,0.995778,0.054750,0.000000,1.9506,1.0275,71.8
27,0.00,-21358.49,0.0000,-572.5170,328.93,328.93,239.62,1.001440,0.047105,0.000000,1.9487,1.0231,74.6
28,0.00,-18095.93,0.0000,-595.0925,414.61,305.68,239.62,1.023840,0.042123,0.000000,1.9468,1.0198,77.1
29,0.00,-21824.23,0.0000,-551.0332,355.43,355.43,239.62,0.999163,0.050068,0.000000,1.9449,1.0172,80.0
30,0.00,-20455.07,0.0000,-568.9464,254.15,254.15,239.62,0.994410,0.059905,0.000000,1.9430,1.0145,82.8
31,0.00,-21391.63,0.0000,-567.0950,350.91,284.34,239.62,0.989205,0.063651,0.031250,1.9411,1.0118,85.5
32,0.00,-20456.94,0.0000,-628.0043,361.01,361.01,239.62,0.996673,0.050864,0.000000,1.9392,1.0100,88.4
33,0.00,-18610.04,0.0000,-594.9615,332.02,332.02,239.62,1.000980,0.043884,0.000000,1.9373,1.0094,91.1
