step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,0.04,0.0000,-592.5306,458.57,419.89,419.89,1.004389,0.096008,0.000000,1.9981,1.0666,3.2
2,0.00,0.05,0.0000,-629.8500,478.01,321.27,321.27,0.993464,0.046614,0.000000,1.9962,1.0651,6.0
3,0.00,0.06,0.0000,-687.2211,436.93,322.84,321.27,1.020197,0.058914,0.000000,1.9943,1.0625,8.9
4,0.00,0.03,0.0000,-664.3251,365.84,307.13,307.13,1.005575,0.034971,0.000000,1.9924,1.0604,11.8
5,0.00,0.04,0.0000,-705.1898,465.92,394.02,307.13,0.992418,0.053954,0.000000,1.9905,1.0583,14.6
6,0.00,0.01,0.0000,-645.5288,389.90,353.68,307.13,0.984973,0.040832,0.000000,1.9886,1.0564,17.5
7,0.00,0.07,0.0000,-682.0212,413.60,328.13,307.13,1.007207,0.040083,0.000000,1.9867,1.0559,20.2
8,0.00,0.03,0.0000,-729.9979,494.66,337.17,307.13,0.994484,0.037835,0.000000,1.9848,1.0546,23.0
9,0.00,0.06,0.0000,-688.7993,315.72,309.32,307.13,0.991381,0.043109,0.000000,1.9829,1.0532,25.9
10,0.00,0.04,0.0000,-640.4742,402.59,350.06,307.13,1.015023,0.036347,0.000000,1.9810,1.0519,28.8
11,0.00,0.04,0.0000,-653.6173,446.98,394.85,307.13,1.002283,0.026791,0.000000,1.9791,1.0510,31.6
12,0.00,0.05,0.0000,-644.5988,329.60,329.60,307.13,1.000270,0.038672,0.000000,1.9772,1.0488,34.6
13,0.00,0.06,0.0000,-693.7195,274.64,274.64,274.64,0.994733,0.035934,0.000000,1.9753,1.0455,37.4
14,0.00,0.06,0.0000,-651.2627,454.74,346.25,274.64,0.991809,0.042977,0.000000,1.9734,1.0426,40.3
15,0.00,0.04,0.0000,-685.0210,560.47,371.76,274.64,1.000926,0.037957,0.000000,1.9715,1.0402,43.1
16,0.00,0.08,0.0000,-650.3232,365.44,332.29,274.64,0.997041,0.052095,0.000000,1.9696,1.0393,45.8
17,0.00,0.09,0.0000,-630.1562,362.99,362.46,274.64,0.997200,0.040574,0.000000,1.9677,1.0375,48.6
18,0.00,0.08,0.0000,-599.7587,429.12,336.30,274.64,0.997897,0.042870,0.000000,1.9658,1.0343,51.5
19,0.00,0.06,0.0000,-597.7102,398.96,347.50,274.64,0.997266,0.040143,0.000000,1.9639,1.0303,54.4
