step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,0.52,0.0000,-592.5306,458.57,419.89,419.89,1.003197,0.093974,0.000000,1.9981,1.0649,3.0
2,0.00,0.56,0.0000,-627.4507,318.91,318.91,318.91,0.999613,0.050007,0.000000,1.9962,1.0631,5.9
3,0.00,0.57,0.0000,-680.7272,320.06,320.06,318.91,1.019206,0.064197,0.000000,1.9943,1.0603,8.8
4,0.00,0.59,0.0000,-657.0122,358.95,296.86,296.86,1.019012,0.055946,0.000000,1.9924,1.0583,11.6
5,0.00,0.54,0.0000,-693.8483,492.77,392.22,296.86,0.985146,0.074920,0.031250,1.9905,1.0554,14.4
6,0.00,0.55,0.0000,-634.8581,342.23,342.23,296.86,0.980708,0.062992,0.000000,1.9886,1.0514,16.9
7,0.00,0.61,0.0000,-668.9953,495.91,326.52,296.86,0.998197,0.047102,0.000000,1.9867,1.0493,19.7
8,0.00,0.59,0.0000,-715.0919,329.82,329.82,296.86,0.997968,0.054912,0.000000,1.9848,1.0477,22.5
9,0.00,0.59,0.0000,-672.9918,304.03,301.98,296.86,1.005625,0.071078,0.000000,1.9829,1.0468,25.3
10,0.00,0.60,0.0000,-625.8838,343.99,336.21,296.86,1.012744,0.052506,0.000000,1.9810,1.0459,28.2
11,0.00,0.58,0.0000,-643.0290,359.31,359.31,296.86,0.999246,0.040404,0.000000,1.9791,1.0446,31.0
12,0.00,0.59,0.0000,-634.9781,354.77,304.41,296.86,1.008489,0.053394,0.000000,1.9772,1.0413,33.9
13,0.00,0.59,0.0000,-683.3466,278.68,278.68,278.68,0.999356,0.049041,0.000000,1.9753,1.0375,36.8
14,0.00,0.62,0.0000,-636.7882,430.28,332.57,278.68,0.989991,0.049964,0.000000,1.9734,1.0340,39.8
15,0.00,0.60,0.0000,-678.5394,443.75,351.91,278.68,0.992178,0.052421,0.000000,1.9715,1.0293,42.2
16,0.00,0.63,0.0000,-648.8572,321.81,321.81,278.68,1.009022,0.054845,0.000000,1.9696,1.0248,45.0
17,0.00,0.63,0.0000,-615.4194,337.73,337.73,278.68,1.001586,0.062385,0.000000,1.9677,1.0207,47.8
18,0.00,0.64,0.0000,-601.1846,316.58,316.58,278.68,1.002952,0.048088,0.000000,1.9658,1.0165,50.6
19,0.00,0.63,0.0000,-593.2014,397.19,326.46,278.68,0.987159,0.052039,0.000000,1.9639,1.0120,53.5
20,0.00,0.65,0.0000,-635.3232,340.67,273.34,273.34,1.006871,0.062816,0.000000,1.9620,1.0092,56.5
21,0.00,0.68,0.0000,-597.9896,303.83,290.79,273.34,1.006339,0.051497,0.000000,1.9601,1.0078,59.3
22,0.00,0.61,0.0000,-582.9896,328.75,328.75,273.34,0.982405,0.048340,0.000000,1.9582,1.0060,62.0
23,0.00,0.65,0.0000,-610.9287,375.07,299.83,273.34,1.006625,0.075093,0.000000,1.9563,1.0039,64.8
24,0.00,0.66,0.0000,-688.3459,323.26,261.96,261.96,1.001209,0.052615,0.000000,1.9544,1.0017,67.8
25,0.00,0.66,0.0000,-681.2097,381.72,318.84,261.96,1.003285,0.065481,0.031250,1.9525,0.9988,70.9
26,0.00,0.64,0.0000,-665.6163,257.59,257.59,257.59,1.004591,0.061678,0.000000,1.9506,0.9960,73.8
27,0.00,0.67,0.0000,-602.2389,326.05,266.52,257.59,0.992985,0.064642,0.000000,1.9487,0.9928,76.7
28,0.00,0.68,0.0000,-644.0149,292.35,278.74,257.59,1.015412,0.066378,0.000000,1.9468,0.9904,79.4
29,0.00,0.71,0.0000,-614.8770,280.05,261.33,257.59,1.017746,0.066481,0.000000,1.9449,0.9883,82.3
30,0.00,0.69,0.0000,-643.4399,317.44,297.40,257.59,1.005033,0.054095,0.000000,1.9430,0.9855,85.1
31,0.00,0.67,0.0000,-608.2933,254.37,254.37,254.37,0.991426,0.063752,0.031250,1.9411,0.9826,88.0
32,0.00,0.69,0.0000,-674.9169,350.08,257.14,254.37,1.005012,0.043868,0.000000,1.9392,0.9811,90.9
33,0.00,0.69,0.0000,-650.2065,315.50,253.01,253.01,0.998464,0.063444,0.000000,1.9373,0.9806,93.5
34,0.00,0.71,0.0000,-622.8163,326.87,326.87,253.01,0.993482,0.060255,0.000000,1.9354,0.9788,96.4
35,0.00,0.67,0.0000,-624.7065,288.24,230.61,230.61,0.990613,0.060499,0.000000,1.9335,0.9757,99.2
36,0.00,0.73,0.0000,-638.5224,323.99,268.72,230.61,1.012125,0.072170,0.000000,1.9316,0.9729,102.0
37,0.00,0.75,0.0000,-670.5231,400.61,249.05,230.61,1.017699,0.047722,0.000000,1.9297,0.9700,104.9
38,0.00,0.71,0.0000,-637.3297,323.09,236.76,230.61,1.002601,0.055237,0.000000,1.9278,0.9674,107.7
39,0.00,0.71,0.0000,-673.8723,283.75,237.97,230.61,1.010463,0.055085,0.000000,1.9259,0.9646,110.6
40,0.00,0.75,0.0000,-678.2357,339.25,228.53,228.53,1.000429,0.049266,0.000000,1.9240,0.9613,113.5
41,0.00,0.72,0.0000,-647.1095,251.44,251.44,228.53,1.000267,0.054386,0.000000,1.9221,0.9581,116.3
42,0.00,0.76,0.0000,-645.2664,371.61,244.41,228.53,1.018007,0.054669,0.000000,1.9202,0.9546,118.9
43,0.00,0.72,0.0000,-635.4269,301.97,212.90,212.90,0.981529,0.065261,0.031250,1.9183,0.9507,121.8
44,0.00,0.71,0.0000,-668.5259,306.02,306.02,212.90,0.978906,0.064277,0.000000,1.9164,0.9470,124.7
45,0.00,0.74,0.0000,-659.2824,244.17,244.17,212.90,0.993956,0.051093,0.000000,1.9145,0.9433,127.5
46,0.00,0.76,0.0000,-636.0980,239.03,239.03,212.90,1.009013,0.051738,0.000000,1.9126,0.9389,130.5
47,0.00,0.70,0.0000,-680.3808,298.60,277.01,212.90,0.985175,0.057172,0.000000,1.9107,0.9341,133.3
48,0.00,0.77,0.0000,-763.5435,252.18,172.84,172.84,1.004056,0.048977,0.000000,1.9088,0.9305,136.2
49,0.00,0.78,0.0000,-637.3564,249.14,249.14,172.84,0.999426,0.054867,0.000000,1.9069,0.9274,139.0
50,0.00,0.75,0.0000,-649.6198,328.10,239.01,172.84,0.989067,0.047833,0.000000,1.9050,0.9230,141.9
51,0.00,0.77,0.0000,-734.7532,146.66,146.66,146.66,1.000389,0.049712,0.000000,1.9031,0.9175,144.6
52,0.00,0.77,0.0000,-730.5558,299.88,216.16,146.66,1.001967,0.042942,0.000000,1.9012,0.9121,147.5
53,0.00,0.76,0.0000,-653.2158,240.95,229.70,146.66,1.005169,0.051067,0.000000,1.8993,0.9071,150.3
54,0.00,0.80,0.0000,-701.5582,212.01,212.01,146.66,1.021209,0.058004,0.000000,1.8974,0.9017,153.2
55,0.00,0.74,0.0000,-711.2484,265.39,265.39,146.66,0.982891,0.060258,0.000000,1.8955,0.8961,156.0
56,0.00,0.80,0.0000,-709.7942,214.13,214.13,146.66,0.996063,0.057558,0.000000,1.8936,0.8911,158.9
57,0.00,0.78,0.0000,-634.6796,263.21,235.51,146.66,0.998221,0.050831,0.000000,1.8917,0.8865,161.7
58,0.00,0.76,0.0000,-660.0271,252.66,228.05,146.66,0.991841,0.070963,0.031250,1.8898,0.8812,164.6
59,0.00,0.81,0.0000,-769.8412,215.89,215.89,146.66,0.994764,0.038579,0.000000,1.8879,0.8766,167.4
60,0.00,0.80,0.0000,-711.0588,201.36,201.36,146.66,1.004531,0.048444,0.000000,1.8860,0.8729,170.1
61,0.00,0.80,0.0000,-661.0684,285.13,274.23,146.66,0.997165,0.048726,0.000000,1.8841,0.8683,172.9
62,0.00,0.79,0.0000,-715.3679,389.76,226.17,146.66,0.997298,0.063292,0.000000,1.8822,0.8623,175.7
63,0.00,0.79,0.0000,-721.4200,173.91,173.91,146.66,0.988983,0.064564,0.000000,1.8803,0.8556,178.6
64,0.00,0.82,0.0000,-724.9424,309.37,206.60,146.66,0.994233,0.060036,0.000000,1.8784,0.8500,181.4
65,0.00,0.79,0.0000,-715.3978,253.51,223.48,146.66,1.002029,0.043280,0.000000,1.8765,0.8457,184.5
66,0.00,0.81,0.0000,-735.8655,271.53,264.29,146.66,0.994259,0.053991,0.000000,1.8746,0.8412,187.3
67,0.00,0.82,0.0000,-674.7996,379.45,241.68,146.66,0.989016,0.064081,0.000000,1.8727,0.8364,190.1
68,0.00,0.81,0.0000,-694.9596,267.27,234.80,146.66,0.979360,0.067037,0.000000,1.8708,0.8305,193.1
69,0.00,0.81,0.0000,-714.8652,158.86,158.86,146.66,1.002871,0.055694,0.000000,1.8689,0.8246,195.7
70,0.00,0.80,0.0000,-673.0400,250.80,167.21,146.66,0.988281,0.061463,0.000000,1.8670,0.8186,198.5
71,0.00,0.84,0.0000,-755.8556,205.56,205.56,146.66,1.008301,0.071730,0.000000,1.8651,0.8124,201.3
72,0.00,0.82,0.0000,-724.0447,225.08,222.71,146.66,1.010322,0.076466,0.031250,1.8632,0.8062,204.2
73,0.00,0.83,0.0000,-683.2877,229.31,197.78,146.66,1.003083,0.063333,0.000000,1.8613,0.8012,207.0
74,0.00,0.84,0.0000,-783.0245,247.95,228.25,146.66,1.005523,0.080180,0.031250,1.8594,0.7961,210.0
75,0.00,0.85,0.0000,-749.9263,295.70,228.39,146.66,1.016935,0.066165,0.000000,1.8575,0.7922,212.8
76,0.00,0.84,0.0000,-774.2427,341.90,208.24,146.66,1.006124,0.062099,0.000000,1.8556,0.7895,215.7
77,0.00,0.83,0.0000,-774.8351,324.00,258.04,146.66,1.001174,0.062312,0.000000,1.8537,0.7857,218.5
78,0.00,0.84,0.0000,-723.3057,298.46,236.72,146.66,0.999453,0.041871,0.000000,1.8518,0.7824,221.1
79,0.00,0.84,0.0000,-707.1035,226.99,175.04,146.66,0.997160,0.059175,0.000000,1.8499,0.7779,224.0
80,0.00,0.87,0.0000,-781.6300,278.39,167.51,146.66,1.007239,0.040754,0.000000,1.8480,0.7734,226.8
81,0.00,0.87,0.0000,-844.7043,269.18,223.59,146.66,1.006905,0.039574,0.000000,1.8461,0.7692,229.7
82,0.00,0.86,0.0000,-755.7018,238.57,207.10,146.66,1.003626,0.042931,0.000000,1.8442,0.7644,232.5
83,0.00,0.83,0.0000,-730.0754,189.46,189.46,146.66,0.997307,0.053926,0.000000,1.8423,0.7584,235.3
84,0.00,0.84,0.0000,-832.5289,313.92,197.24,146.66,0.984557,0.064799,0.000000,1.8404,0.7509,238.2
85,0.00,0.83,0.0000,-738.1106,232.64,232.64,146.66,0.980283,0.069917,0.031250,1.8385,0.7433,241.0
86,0.00,0.84,0.0000,-737.6923,247.29,234.82,146.66,0.984297,0.094733,0.062500,1.8366,0.7365,244.0
87,0.00,0.85,0.0000,-757.9133,242.13,229.63,146.66,1.004201,0.057306,0.000000,1.8347,0.7297,246.5
88,0.00,0.86,0.0000,-843.1244,378.15,258.96,146.66,1.009013,0.058358,0.000000,1.8328,0.7237,249.4
89,0.00,0.87,0.0000,-813.3705,158.68,158.68,146.66,0.993551,0.064953,0.000000,1.8309,0.7194,252.2
90,0.00,0.88,0.0000,-797.4917,201.01,162.70,146.66,1.003588,0.045351,0.000000,1.8290,0.7150,255.1
91,0.00,0.89,0.0000,-835.4774,309.65,209.20,146.66,1.006773,0.042610,0.000000,1.8271,0.7102,257.9
92,0.00,0.86,0.0000,-785.3300,239.36,220.81,146.66,1.002824,0.047582,0.000000,1.8252,0.7046,260.8
93,0.00,0.88,0.0000,-839.5065,282.78,164.34,146.66,0.999955,0.048417,0.000000,1.8233,0.6979,263.7
94,0.00,0.88,0.0000,-849.3593,377.84,189.06,146.66,1.004675,0.063278,0.000000,1.8214,0.6914,266.5
95,0.00,0.88,0.0000,-778.3201,345.96,202.97,146.66,1.007914,0.040242,0.000000,1.8195,0.6849,269.4
96,0.00,0.88,0.0000,-791.6312,257.00,207.68,146.66,0.998415,0.077336,0.031250,1.8176,0.6794,272.0
97,0.00,0.87,0.0000,-745.6761,338.55,222.06,146.66,0.981435,0.088336,0.062500,1.8157,0.6742,274.9
