step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-26108.09,0.0000,-592.5306,674.09,582.63,582.63,0.996299,0.089695,0.000000,1.9981,1.0643,2.7
2,0.00,-23583.63,0.0000,-627.8442,550.75,535.09,535.09,1.015558,0.070324,0.000000,1.9962,1.0594,5.4
3,0.00,-25320.81,0.0000,-678.8133,494.84,494.84,494.84,0.987104,0.057451,0.000000,1.9943,1.0546,8.1
4,0.00,-24048.47,0.0000,-653.3259,593.99,581.25,494.84,1.008034,0.055069,0.000000,1.9924,1.0513,10.7
5,0.00,-25455.86,0.0000,-692.6976,502.47,502.47,494.84,0.991388,0.069723,0.000000,1.9905,1.0472,13.4
6,0.00,-24868.39,0.0000,-634.1566,545.45,545.45,494.84,0.991719,0.070764,0.000000,1.9886,1.0434,16.2
7,0.00,-23187.24,0.0000,-665.2310,541.28,541.28,494.84,1.001890,0.061872,0.000000,1.9867,1.0428,18.8
8,0.00,-23657.24,0.0000,-701.8821,544.08,464.00,464.00,1.006855,0.062553,0.000000,1.9848,1.0436,21.4
9,0.00,-23910.11,0.0000,-666.0499,467.84,467.84,464.00,1.010915,0.062919,0.000000,1.9829,1.0447,24.1
10,0.00,-23475.46,0.0000,-625.4324,591.68,520.46,464.00,1.006940,0.046267,0.000000,1.9810,1.0455,26.5
11,0.00,-23930.27,0.0000,-637.5483,544.27,543.76,464.00,0.996957,0.051415,0.000000,1.9791,1.0446,29.2
12,0.00,-23306.56,0.0000,-624.9404,471.46,456.51,456.51,1.009271,0.049424,0.000000,1.9772,1.0420,31.8
13,0.00,-22635.05,0.0000,-671.0636,464.56,395.64,395.64,1.006649,0.055704,0.000000,1.9753,1.0392,34.5
14,0.00,-23312.78,0.0000,-641.0529,558.88,558.88,395.64,0.998394,0.052090,0.000000,1.9734,1.0366,37.2
15,0.00,-23506.39,0.0000,-678.4300,532.05,530.53,395.64,0.985977,0.055141,0.000000,1.9715,1.0329,39.9
16,0.00,-22443.62,0.0000,-627.6856,460.80,460.80,395.64,1.002683,0.051248,0.000000,1.9696,1.0290,42.6
17,0.00,-22744.54,0.0000,-602.0596,512.46,479.55,395.64,0.999133,0.056541,0.000000,1.9677,1.0259,45.2
18,0.00,-22154.86,0.0000,-595.3495,479.23,479.23,395.64,0.997219,0.053067,0.000000,1.9658,1.0230,47.8
19,0.00,-22741.55,0.0000,-595.7391,537.57,524.25,395.64,0.986457,0.049674,0.000000,1.9639,1.0195,50.4
20,0.00,-22627.28,0.0000,-626.2172,525.57,472.13,395.64,1.010510,0.059426,0.000000,1.9620,1.0176,53.1
21,0.00,-20839.48,0.0000,-582.0659,462.79,462.79,395.64,1.006992,0.047505,0.000000,1.9601,1.0171,55.8
22,0.00,-22337.00,0.0000,-585.4603,574.61,527.85,395.64,0.991313,0.046697,0.000000,1.9582,1.0162,58.4
23,0.00,-22120.50,0.0000,-601.2985,449.09,449.09,395.64,1.000183,0.062604,0.000000,1.9563,1.0150,60.9
24,0.00,-22022.24,0.0000,-671.8833,451.55,451.55,395.64,0.995639,0.053049,0.000000,1.9544,1.0137,63.6
25,0.00,-21357.75,0.0000,-669.1854,574.27,422.76,395.64,1.004048,0.062220,0.000000,1.9525,1.0113,66.2
26,0.00,-21307.27,0.0000,-671.6011,422.53,422.53,395.64,1.004549,0.058618,0.000000,1.9506,1.0086,68.9
27,0.00,-21310.46,0.0000,-586.2201,459.31,459.31,395.64,0.997030,0.063160,0.000000,1.9487,1.0050,71.2
28,0.00,-19485.29,0.0000,-617.7225,377.07,377.07,377.07,1.019594,0.063676,0.000000,1.9468,1.0026,73.6
29,0.00,-20477.46,0.0000,-587.9365,462.42,426.15,377.07,1.013414,0.063577,0.000000,1.9449,1.0010,76.0
30,0.00,-20139.79,0.0000,-602.7050,310.76,310.76,310.76,0.992132,0.062681,0.000000,1.9430,0.9993,78.3
31,0.00,-21096.81,0.0000,-599.6520,438.32,438.32,310.76,0.992874,0.065534,0.031250,1.9411,0.9976,80.8
32,0.00,-20156.07,0.0000,-671.2657,431.10,431.10,310.76,1.007725,0.046262,0.000000,1.9392,0.9977,83.2
33,0.00,-19732.49,0.0000,-643.4423,348.53,348.53,310.76,1.001875,0.052839,0.000000,1.9373,0.9992,85.6
34,0.00,-19585.02,0.0000,-608.3433,403.12,403.12,310.76,0.995016,0.054294,0.000000,1.9354,0.9983,88.0
35,0.00,-20754.29,0.0000,-624.8176,436.90,404.95,310.76,0.997144,0.051863,0.000000,1.9335,0.9958,90.5
36,0.00,-18971.94,0.0000,-623.6200,364.12,345.44,310.76,1.011313,0.064895,0.000000,1.9316,0.9941,92.5
37,0.00,-17779.97,0.0000,-617.1311,476.06,456.42,310.76,1.020346,0.047732,0.000000,1.9297,0.9929,94.9
38,0.00,-18907.31,0.0000,-613.3730,352.24,352.24,310.76,0.999548,0.058713,0.000000,1.9278,0.9918,97.2
39,0.00,-18707.32,0.0000,-632.0743,307.15,307.15,307.15,1.008784,0.067115,0.000000,1.9259,0.9897,99.7
40,0.00,-18883.76,0.0000,-627.3660,311.30,311.30,307.15,0.996720,0.056254,0.000000,1.9240,0.9867,102.1
41,0.00,-18467.59,0.0000,-606.1254,281.36,281.36,281.36,0.999694,0.055880,0.000000,1.9221,0.9839,104.5
42,0.00,-17764.81,0.0000,-602.2343,411.25,375.56,281.36,1.009911,0.061349,0.000000,1.9202,0.9810,106.9
43,0.00,-18275.65,0.0000,-598.8682,430.09,430.09,281.36,0.992326,0.039867,0.000000,1.9183,0.9778,109.3
44,0.00,-18602.95,0.0000,-670.2263,453.43,352.92,281.36,0.992730,0.056234,0.000000,1.9164,0.9752,111.6
45,0.00,-18182.02,0.0000,-621.2535,274.09,274.09,274.09,0.994016,0.050301,0.000000,1.9145,0.9725,113.8
46,0.00,-17212.94,0.0000,-576.7358,284.71,284.71,274.09,1.008538,0.052827,0.000000,1.9126,0.9697,116.1
47,0.00,-19423.71,0.0000,-635.9177,277.40,277.40,274.09,0.987738,0.071594,0.000000,1.9107,0.9659,118.4
48,0.00,-16909.99,0.0000,-696.7564,350.05,310.19,274.09,0.998489,0.053189,0.000000,1.9088,0.9631,120.9
49,0.00,-17226.04,0.0000,-605.3853,321.32,321.32,274.09,0.999913,0.058456,0.000000,1.9069,0.9619,123.3
50,0.00,-18477.00,0.0000,-609.1118,354.74,354.74,274.09,0.992015,0.046337,0.000000,1.9050,0.9592,125.6
51,0.00,-17000.13,0.0000,-707.8473,394.36,371.63,274.09,0.994915,0.055221,0.000000,1.9031,0.9549,128.0
52,0.00,-16400.06,0.0000,-677.4595,344.77,344.77,274.09,1.002143,0.039585,0.000000,1.9012,0.9507,130.4
53,0.00,-17132.46,0.0000,-607.7936,372.25,372.25,274.09,1.000429,0.054194,0.000000,1.8993,0.9468,132.8
54,0.00,-15060.80,0.0000,-647.3455,259.87,259.87,259.87,1.033617,0.054064,0.000000,1.8974,0.9430,135.1
55,0.00,-16749.71,0.0000,-693.7113,420.73,342.60,259.87,0.989585,0.058856,0.000000,1.8955,0.9394,137.2
56,0.00,-15996.79,0.0000,-644.2879,324.34,324.34,259.87,0.995183,0.060633,0.000000,1.8936,0.9358,139.5
57,0.00,-15904.49,0.0000,-582.9661,267.79,267.79,259.87,1.007497,0.057931,0.000000,1.8917,0.9329,141.9
58,0.00,-16365.73,0.0000,-601.6148,368.72,340.40,259.87,0.994649,0.056222,0.000000,1.8898,0.9301,144.2
59,0.00,-14411.04,0.0000,-757.6965,260.31,260.31,259.87,1.001269,0.051128,0.000000,1.8879,0.9279,146.7
60,0.00,-15308.74,0.0000,-660.2423,248.57,225.97,225.97,0.996514,0.054195,0.000000,1.8860,0.9252,149.1
61,0.00,-15336.17,0.0000,-627.3521,364.16,333.42,225.97,0.999829,0.063335,0.000000,1.8841,0.9214,151.5
62,0.00,-15267.28,0.0000,-654.7706,278.93,268.30,225.97,0.999989,0.065770,0.000000,1.8822,0.9165,153.9
63,0.00,-15213.24,0.0000,-682.9979,257.29,257.29,225.97,0.994060,0.072270,0.031250,1.8803,0.9106,156.3
64,0.00,-14475.14,0.0000,-676.1113,346.53,319.56,225.97,0.998494,0.060007,0.000000,1.8784,0.9054,158.3
65,0.00,-14213.84,0.0000,-679.8368,324.04,316.55,225.97,1.011372,0.051950,0.000000,1.8765,0.9012,160.7
66,0.00,-14380.45,0.0000,-688.5793,255.04,255.04,225.97,0.992743,0.058289,0.000000,1.8746,0.8967,163.1
67,0.00,-14385.24,0.0000,-623.4252,279.54,266.10,225.97,0.992880,0.069743,0.000000,1.8727,0.8914,165.5
68,0.00,-15123.73,0.0000,-646.4176,333.80,333.80,225.97,0.976886,0.068537,0.000000,1.8708,0.8849,167.8
69,0.00,-14154.62,0.0000,-656.8271,299.23,249.95,225.97,1.003297,0.060164,0.000000,1.8689,0.8785,170.2
70,0.00,-14320.39,0.0000,-642.1931,325.01,307.67,225.97,0.986207,0.063003,0.000000,1.8670,0.8728,172.6
71,0.00,-12709.19,0.0000,-727.4463,299.92,289.23,225.97,1.005132,0.076309,0.000000,1.8651,0.8668,175.0
72,0.00,-13397.24,0.0000,-663.9882,257.17,257.17,225.97,1.007334,0.079296,0.000000,1.8632,0.8607,177.4
73,0.00,-13618.91,0.0000,-659.6332,383.09,304.64,225.97,0.999031,0.063965,0.000000,1.8613,0.8550,179.4
74,0.00,-12144.86,0.0000,-726.3627,296.66,267.30,225.97,1.004907,0.072411,0.031250,1.8594,0.8497,181.8
75,0.00,-12758.22,0.0000,-692.8698,244.14,244.14,225.97,1.008247,0.062717,0.000000,1.8575,0.8454,184.2
76,0.00,-12398.85,0.0000,-739.8635,199.99,163.90,163.90,1.007727,0.075125,0.000000,1.8556,0.8419,186.7
77,0.00,-13366.97,0.0000,-733.9106,239.01,239.01,163.90,0.993830,0.067815,0.000000,1.8537,0.8386,189.0
78,0.00,-13013.79,0.0000,-736.5200,284.53,284.53,163.90,1.003292,0.056670,0.000000,1.8518,0.8355,191.4
79,0.00,-12503.00,0.0000,-667.4329,196.47,196.47,163.90,1.000550,0.074211,0.000000,1.8499,0.8324,193.8
80,0.00,-11295.67,0.0000,-735.5125,215.08,215.08,163.90,1.011401,0.062746,0.000000,1.8480,0.8292,196.2
81,0.00,-10941.70,0.0000,-817.6986,249.20,206.73,163.90,1.017854,0.052128,0.000000,1.8461,0.8263,198.5
82,0.00,-11549.33,0.0000,-730.1913,222.32,204.43,163.90,0.996094,0.068574,0.000000,1.8442,0.8224,200.6
83,0.00,-12016.04,0.0000,-715.3971,242.30,217.76,163.90,0.987726,0.065468,0.000000,1.8423,0.8177,202.9
84,0.00,-11834.88,0.0000,-828.8215,291.36,242.70,163.90,0.995544,0.069258,0.000000,1.8404,0.8125,205.3
85,0.00,-12432.94,0.0000,-729.3495,167.40,167.40,163.90,0.970899,0.085676,0.031250,1.8385,0.8071,207.7
86,0.00,-11883.74,0.0000,-732.1439,150.24,150.24,150.24,0.979230,0.093788,0.062500,1.8366,0.8017,210.0
87,0.00,-11052.97,0.0000,-744.4594,245.73,232.42,150.24,0.999725,0.070907,0.031250,1.8347,0.7955,212.4
88,0.00,-10617.75,0.0000,-853.4760,226.19,207.48,150.24,1.020969,0.060960,0.000000,1.8328,0.7898,214.7
89,0.00,-10749.59,0.0000,-811.4047,373.47,251.00,150.24,0.991165,0.057911,0.000000,1.8309,0.7857,217.1
90,0.00,-9665.75,0.0000,-791.7700,183.96,183.96,150.24,1.003839,0.064568,0.000000,1.8290,0.7819,219.5
91,0.00,-9677.70,0.0000,-810.2227,223.17,214.17,150.24,1.014156,0.052622,0.000000,1.8271,0.7788,222.0
92,0.00,-10585.07,0.0000,-788.0882,232.96,200.52,150.24,1.000159,0.057797,0.000000,1.8252,0.7743,223.9
93,0.00,-9874.57,0.0000,-823.2087,167.79,167.79,150.24,0.990017,0.059956,0.000000,1.8233,0.7685,226.4
94,0.00,-8945.84,0.0000,-841.7208,121.83,121.83,121.83,1.009023,0.063547,0.000000,1.8214,0.7627,228.7
95,0.00,-9698.66,0.0000,-785.2550,198.29,184.06,121.83,0.987721,0.073778,0.031250,1.8195,0.7567,231.1
96,0.00,-9273.93,0.0000,-801.6830,154.37,154.37,121.83,0.996330,0.050920,0.000000,1.8176,0.7524,233.5
97,0.00,-10375.90,0.0000,-774.1168,270.72,252.50,121.83,0.986023,0.060041,0.000000,1.8157,0.7476,235.9
98,0.00,-9484.48,0.0000,-798.6782,172.28,169.60,121.83,0.980238,0.073722,0.000000,1.8138,0.7418,238.3
99,0.00,-8433.09,0.0000,-862.4535,149.70,147.40,121.83,0.998611,0.069037,0.031250,1.8119,0.7363,240.6
100,0.00,-9093.48,0.0000,-860.9797,191.28,190.22,121.83,1.009285,0.061107,0.000000,1.8100,0.7308,243.1
101,0.00,-8940.39,0.0000,-817.0227,218.64,181.83,121.83,0.997063,0.069384,0.031250,1.8081,0.7260,247.6
102,0.00,-8368.34,0.0000,-884.2148,115.22,115.22,115.22,1.015815,0.067195,0.000000,1.8062,0.7217,250.0
103,0.00,-8472.26,0.0000,-896.1312,182.47,128.14,115.22,1.006381,0.072490,0.000000,1.8043,0.7182,252.5
104,0.00,-8446.64,0.0000,-863.3800,165.01,150.88,115.22,0.989495,0.077253,0.000000,1.8024,0.7151,254.9
105,0.00,-8846.08,0.0000,-892.1214,184.62,183.30,115.22,0.993205,0.066125,0.000000,1.8005,0.7120,257.3
106,0.00,-8441.13,0.0000,-885.2710,154.03,154.03,115.22,0.990600,0.073292,0.000000,1.7986,0.7081,259.7
107,0.00,-8594.82,0.0000,-948.3563,129.41,129.41,115.22,0.988896,0.064609,0.000000,1.7967,0.7037,262.1
108,0.00,-6805.77,0.0000,-909.9813,128.02,125.86,115.22,1.021266,0.067621,0.000000,1.7948,0.6984,264.6
109,0.00,-7051.33,0.0000,-918.8864,127.38,127.38,115.22,1.004916,0.066831,0.000000,1.7929,0.6923,266.5
110,0.00,-7581.40,0.0000,-916.8121,152.48,142.37,115.22,0.998739,0.091991,0.031250,1.7910,0.6866,269.0
111,0.00,-8127.14,0.0000,-934.1428,192.07,160.81,115.22,0.976029,0.063426,0.000000,1.7891,0.6805,271.3
112,0.00,-7221.75,0.0000,-919.0898,178.86,113.58,113.58,0.993357,0.077224,0.000000,1.7872,0.6748,273.8
113,0.00,-6497.35,0.0000,-973.1136,192.25,132.49,113.58,1.005126,0.069593,0.000000,1.7853,0.6701,276.1
114,0.00,-6839.79,0.0000,-962.9088,137.17,137.17,113.58,1.003391,0.093359,0.062500,1.7834,0.6656,278.5
115,0.00,-6961.75,0.0000,-958.7787,131.53,131.53,113.58,1.002721,0.078311,0.000000,1.7815,0.6615,281.0
116,0.00,-6399.21,0.0000,-962.1636,134.39,129.17,113.58,1.009629,0.084953,0.062500,1.7796,0.6565,283.3
117,0.00,-7425.96,0.0000,-977.7914,136.42,136.42,113.58,0.979940,0.077221,0.000000,1.7777,0.6499,285.7
118,0.00,-5991.53,0.0000,-1006.9659,188.96,121.06,113.58,0.990456,0.067011,0.000000,1.7758,0.6429,287.7
119,0.00,-6290.66,0.0000,-978.9570,161.12,112.12,112.12,0.996113,0.077507,0.031250,1.7739,0.6358,290.1
120,0.00,-6089.11,0.0000,-1022.0703,154.08,114.38,112.12,1.007610,0.074003,0.000000,1.7720,0.6291,292.5
121,0.00,-5970.18,0.0000,-1044.2249,116.31,116.31,112.12,0.996216,0.063518,0.000000,1.7701,0.6234,294.8
122,0.00,-6157.57,0.0000,-1052.2709,128.06,118.19,112.12,0.977874,0.097894,0.062500,1.7682,0.6170,297.2
123,0.00,-6230.38,0.0000,-1001.3995,136.89,136.89,112.12,0.987453,0.075792,0.031250,1.7663,0.6101,299.5
124,0.00,-5501.42,0.0000,-1069.2975,91.86,91.86,91.86,1.005096,0.075007,0.000000,1.7644,0.6043,301.9
125,0.00,-5974.08,0.0000,-1057.6362,142.77,125.34,91.86,1.008847,0.046068,0.000000,1.7625,0.5985,304.4
126,0.00,-6276.29,0.0000,-1019.1412,132.72,114.74,91.86,0.989840,0.084346,0.031250,1.7606,0.5925,306.8
127,0.00,-5787.48,0.0000,-1069.0009,114.65,114.65,91.86,0.990475,0.056707,0.000000,1.7587,0.5864,309.0
128,0.00,-5943.55,0.0000,-1074.6715,131.17,129.22,91.86,0.998252,0.081095,0.000000,1.7568,0.5794,311.2
129,0.00,-4904.79,0.0000,-1169.3860,145.53,102.92,91.86,1.015096,0.048601,0.000000,1.7549,0.5722,313.6
130,0.00,-5705.10,0.0000,-1128.3870,109.10,106.61,91.86,0.987178,0.078535,0.000000,1.7530,0.5641,315.9
131,0.00,-5762.45,0.0000,-1090.1525,97.03,97.03,91.86,0.985462,0.101880,0.031250,1.7511,0.5547,318.3
132,0.00,-4744.80,0.0000,-1133.0245,79.78,79.78,79.78,0.999508,0.085982,0.000000,1.7492,0.5453,320.7
133,0.00,-5088.32,0.0000,-1171.0779,101.74,100.80,79.78,1.010896,0.079680,0.000000,1.7473,0.5374,323.2
134,0.00,-4923.54,0.0000,-1148.3071,96.13,96.13,79.78,0.985221,0.106616,0.062500,1.7454,0.5302,325.6
135,0.00,-4810.69,0.0000,-1115.2316,99.35,99.35,79.78,1.003044,0.085970,0.031250,1.7435,0.5230,328.0
136,0.00,-4738.78,0.0000,-1133.0234,88.89,88.89,79.78,1.009767,0.084800,0.031250,1.7416,0.5152,330.4
137,0.00,-5184.01,0.0000,-1116.3014,105.35,105.35,79.78,0.976612,0.078994,0.000000,1.7397,0.5077,332.4
138,0.00,-4489.06,0.0000,-1177.8601,131.45,101.52,79.78,1.022346,0.063093,0.000000,1.7378,0.5007,334.6
139,0.00,-4295.84,0.0000,-1226.2048,86.80,86.80,79.78,1.015448,0.055635,0.000000,1.7359,0.4939,337.1
140,0.00,-4702.56,0.0000,-1170.7722,91.95,91.95,79.78,0.988448,0.069740,0.000000,1.7340,0.4874,339.4
141,0.00,-4611.84,0.0000,-1167.2560,109.05,104.12,79.78,0.978898,0.071177,0.000000,1.7321,0.4800,341.8
142,0.00,-4371.25,0.0000,-1208.6331,84.13,84.13,79.78,1.000759,0.080727,0.000000,1.7302,0.4734,344.2
143,0.00,-4484.69,0.0000,-1157.5748,88.26,88.26,79.78,0.992502,0.076328,0.000000,1.7283,0.4674,346.6
144,0.00,-4253.27,0.0000,-1168.3319,96.03,91.01,79.78,0.984866,0.107068,0.031250,1.7264,0.4610,349.0
145,0.00,-4350.62,0.0000,-1226.2255,78.68,78.68,78.68,1.004155,0.096959,0.031250,1.7245,0.4546,351.4
146,0.00,-3763.36,0.0000,-1231.1256,103.61,92.58,78.68,1.027998,0.089075,0.000000,1.7226,0.4484,353.3
147,0.00,-3847.56,0.0000,-1272.4877,93.08,85.64,78.68,0.996563,0.077596,0.031250,1.7207,0.4420,355.7
148,0.00,-4175.05,0.0000,-1219.1721,112.11,79.93,78.68,0.974314,0.065923,0.000000,1.7188,0.4356,358.0
149,0.00,-4091.16,0.0000,-1209.7112,92.25,88.33,78.68,1.001509,0.068935,0.000000,1.7169,0.4292,360.4
150,0.00,-3876.65,0.0000,-1237.9788,69.86,69.86,69.86,0.990391,0.076518,0.000000,1.7150,0.4220,362.9
151,0.00,-4082.72,0.0000,-1264.0320,62.24,61.75,61.75,1.001237,0.077585,0.000000,1.7131,0.4152,365.3
152,0.00,-3895.31,0.0000,-1258.4298,100.37,84.51,61.75,0.999373,0.087966,0.000000,1.7112,0.4081,367.7
153,0.00,-3623.72,0.0000,-1299.0934,111.93,74.23,61.75,1.007525,0.115776,0.062500,1.7093,0.4009,370.1
154,0.00,-3546.61,0.0000,-1256.2974,72.43,72.43,61.75,0.995923,0.087463,0.031250,1.7074,0.3938,372.5
155,0.00,-3853.21,0.0000,-1309.2058,61.92,61.92,61.75,0.983727,0.081877,0.062500,1.7055,0.3876,374.5
156,0.00,-3518.12,0.0000,-1329.9467,80.90,80.90,61.75,0.991703,0.094165,0.093750,1.7036,0.3811,376.9
157,0.00,-3624.64,0.0000,-1325.2866,97.41,77.60,61.75,1.010448,0.073017,0.000000,1.7017,0.3733,379.3
158,0.00,-3609.39,0.0000,-1296.0872,78.00,78.00,61.75,0.989303,0.072192,0.000000,1.6998,0.3660,381.7
159,0.00,-3422.21,0.0000,-1328.4075,74.00,74.00,61.75,1.001542,0.089541,0.000000,1.6979,0.3585,384.1
160,0.00,-3615.82,0.0000,-1326.5481,69.50,69.50,61.75,1.002827,0.075010,0.000000,1.6960,0.3520,386.5
161,0.00,-3264.25,0.0000,-1323.8625,78.50,78.50,61.75,0.992015,0.069260,0.000000,1.6941,0.3448,388.9
162,0.00,-3040.50,0.0000,-1334.1000,86.11,72.98,61.75,0.991715,0.095614,0.031250,1.6922,0.3372,391.2
