step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-24442.55,0.0000,-592.5306,421.40,421.40,421.40,1.005226,0.092416,0.000000,1.9981,1.0662,2.6
2,0.00,-21600.25,0.0000,-628.0844,290.52,290.52,290.52,1.012167,0.071407,0.000000,1.9962,1.0635,5.4
3,0.00,-24557.77,0.0000,-682.0345,430.14,382.54,290.52,0.976283,0.058433,0.000000,1.9943,1.0611,8.2
4,0.00,-22753.98,0.0000,-657.3191,394.23,394.23,290.52,1.002162,0.048483,0.000000,1.9924,1.0593,10.7
5,0.00,-24203.00,0.0000,-699.8151,289.06,289.06,289.06,0.996338,0.060557,0.000000,1.9905,1.0567,13.4
6,0.00,-22991.92,0.0000,-640.8996,411.70,358.27,289.06,0.998122,0.065158,0.000000,1.9886,1.0539,15.8
7,0.00,-21180.05,0.0000,-670.2220,370.74,370.74,289.06,1.004202,0.065313,0.000000,1.9867,1.0537,18.4
8,0.00,-21953.73,0.0000,-709.5070,460.89,328.26,289.06,1.008957,0.065522,0.000000,1.9848,1.0543,21.1
9,0.00,-22295.93,0.0000,-672.2330,281.74,281.74,281.74,1.011564,0.058581,0.000000,1.9829,1.0555,24.1
10,0.00,-21738.05,0.0000,-629.5066,348.52,348.52,281.74,1.002949,0.043097,0.000000,1.9810,1.0561,26.6
11,0.00,-22392.32,0.0000,-638.9176,414.94,384.79,281.74,0.995798,0.049988,0.000000,1.9791,1.0547,29.4
12,0.00,-21565.85,0.0000,-626.7847,427.32,363.49,281.74,1.009198,0.051614,0.000000,1.9772,1.0521,32.1
13,0.00,-20568.73,0.0000,-669.5156,251.27,251.27,251.27,1.008817,0.053997,0.000000,1.9753,1.0494,34.8
14,0.00,-21346.81,0.0000,-644.8162,379.16,379.16,251.27,0.998761,0.055300,0.000000,1.9734,1.0470,37.6
15,0.00,-22068.97,0.0000,-679.2487,379.02,345.47,251.27,0.985557,0.056675,0.000000,1.9715,1.0435,40.3
16,0.00,-20598.41,0.0000,-624.6868,343.67,342.46,251.27,0.999143,0.050192,0.000000,1.9696,1.0398,43.1
17,0.00,-21007.94,0.0000,-605.4764,394.61,378.76,251.27,0.998999,0.051410,0.000000,1.9677,1.0369,45.9
18,0.00,-20352.84,0.0000,-593.1467,342.33,342.33,251.27,0.993213,0.057047,0.000000,1.9658,1.0341,48.6
19,0.00,-20787.12,0.0000,-594.3284,360.51,360.51,251.27,0.988819,0.046678,0.000000,1.9639,1.0306,51.1
20,0.00,-20561.82,0.0000,-625.0834,444.01,444.01,251.27,1.010663,0.053753,0.000000,1.9620,1.0291,53.9
21,0.00,-18776.22,0.0000,-573.8282,347.31,347.31,251.27,1.001699,0.045916,0.000000,1.9601,1.0291,56.7
22,0.00,-19537.89,0.0000,-586.1916,470.10,401.76,251.27,1.004441,0.049904,0.000000,1.9582,1.0286,59.4
