step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,0.28,0.0000,-592.5306,674.09,582.63,582.63,0.998949,0.086348,0.000000,1.9981,1.0579,2.6
2,0.00,0.33,0.0000,-623.9026,534.04,534.04,534.04,1.017316,0.066677,0.000000,1.9962,1.0510,5.1
3,0.00,0.29,0.0000,-673.2809,625.53,493.62,493.62,0.985317,0.060368,0.031250,1.9943,1.0450,7.5
4,0.00,0.31,0.0000,-646.5083,643.45,583.27,493.62,1.009314,0.057151,0.000000,1.9924,1.0406,9.9
5,0.00,0.30,0.0000,-681.8580,498.36,498.36,493.62,0.984327,0.078695,0.000000,1.9905,1.0361,12.3
6,0.00,0.30,0.0000,-626.5912,545.74,545.74,493.62,0.991604,0.073705,0.031250,1.9886,1.0319,14.7
7,0.00,0.33,0.0000,-655.5526,608.04,546.86,493.62,1.000625,0.056374,0.000000,1.9867,1.0303,17.2
8,0.00,0.33,0.0000,-694.6315,466.47,466.47,466.47,1.002658,0.053609,0.000000,1.9848,1.0305,19.1
9,0.00,0.32,0.0000,-659.3640,470.15,470.15,466.47,1.011969,0.061006,0.000000,1.9829,1.0316,21.6
10,0.00,0.33,0.0000,-617.4160,585.16,525.12,466.47,1.009898,0.050081,0.000000,1.9810,1.0330,23.9
11,0.00,0.32,0.0000,-630.2454,545.23,545.23,466.47,0.995027,0.054431,0.000000,1.9791,1.0332,26.4
12,0.00,0.33,0.0000,-619.2892,458.64,458.64,458.64,1.008471,0.043296,0.000000,1.9772,1.0318,28.9
13,0.00,0.34,0.0000,-667.2589,466.85,399.04,399.04,1.005777,0.055216,0.000000,1.9753,1.0300,31.3
14,0.00,0.33,0.0000,-636.4481,573.10,560.12,399.04,0.997859,0.047542,0.000000,1.9734,1.0278,33.7
15,0.00,0.33,0.0000,-673.5542,525.09,525.09,399.04,0.987941,0.055233,0.000000,1.9715,1.0237,36.2
16,0.00,0.34,0.0000,-623.9764,466.97,466.97,399.04,0.999522,0.054545,0.000000,1.9696,1.0198,38.6
17,0.00,0.34,0.0000,-599.3355,611.74,477.93,399.04,0.998912,0.059514,0.000000,1.9677,1.0170,40.7
