step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-13301.01,0.0000,-592.5306,254.86,254.86,254.86,0.989884,0.090135,0.031250,1.9981,1.0667,2.6
2,0.00,-13183.72,0.0000,-627.4449,318.01,318.01,254.86,0.997082,0.054050,0.000000,1.9962,1.0664,5.0
3,0.00,-10998.68,0.0000,-681.9707,278.98,278.98,254.86,1.024838,0.066614,0.000000,1.9943,1.0637,7.1
4,0.00,-10992.62,0.0000,-657.5608,234.65,234.65,234.65,1.015848,0.043052,0.000000,1.9924,1.0616,9.5
5,0.00,-12171.54,0.0000,-694.9355,264.21,233.44,233.44,0.983274,0.060332,0.000000,1.9905,1.0588,11.8
6,0.00,-12466.12,0.0000,-636.9962,359.79,359.79,233.44,0.982616,0.056878,0.000000,1.9886,1.0549,14.2
7,0.00,-11951.30,0.0000,-672.2999,345.89,345.89,233.44,0.998898,0.051970,0.000000,1.9867,1.0523,16.6
8,0.00,-12056.98,0.0000,-721.9597,379.79,379.79,233.44,0.993237,0.049769,0.000000,1.9848,1.0494,18.9
9,0.00,-11551.28,0.0000,-675.5146,322.53,322.53,233.44,1.001042,0.059865,0.000000,1.9829,1.0464,21.3
10,0.00,-11195.04,0.0000,-624.6115,298.15,298.15,233.44,1.011759,0.045101,0.000000,1.9810,1.0445,23.7
11,0.00,-11062.46,0.0000,-635.9327,419.68,378.97,233.44,1.003443,0.036195,0.000000,1.9791,1.0438,26.0
12,0.00,-11700.26,0.0000,-629.8931,200.89,200.89,200.89,1.002794,0.047006,0.000000,1.9772,1.0416,28.0
13,0.00,-12234.45,0.0000,-677.1972,352.81,336.47,200.89,0.994201,0.037912,0.000000,1.9753,1.0393,30.3
14,0.00,-10946.17,0.0000,-630.0308,366.69,366.69,200.89,0.993246,0.046551,0.000000,1.9734,1.0371,32.7
15,0.00,-10468.61,0.0000,-665.9894,327.60,281.23,200.89,0.998742,0.056623,0.031250,1.9715,1.0344,35.1
16,0.00,-10300.71,0.0000,-639.3677,217.79,217.79,200.89,1.009888,0.047809,0.000000,1.9696,1.0317,37.4
17,0.00,-10378.22,0.0000,-620.3613,257.36,249.76,200.89,1.000683,0.061266,0.000000,1.9677,1.0279,39.8
18,0.00,-9874.17,0.0000,-583.9083,326.15,257.79,200.89,1.008680,0.050696,0.000000,1.9658,1.0246,42.1
19,0.00,-10002.45,0.0000,-586.8818,306.64,206.37,200.89,0.995102,0.055101,0.000000,1.9639,1.0216,44.5
20,0.00,-9811.62,0.0000,-631.3182,391.83,245.60,200.89,1.004274,0.056184,0.000000,1.9620,1.0192,46.9
21,0.00,-9158.71,0.0000,-581.0638,229.43,229.43,200.89,1.005175,0.051771,0.000000,1.9601,1.0177,49.0
22,0.00,-11288.98,0.0000,-577.3755,253.49,253.49,200.89,0.981060,0.050328,0.000000,1.9582,1.0160,51.2
23,0.00,-9387.11,0.0000,-602.1698,176.07,176.07,176.07,1.017617,0.079341,0.000000,1.9563,1.0140,53.6
24,0.00,-9168.74,0.0000,-661.3103,225.66,225.66,176.07,1.000903,0.046512,0.000000,1.9544,1.0126,56.0
25,0.00,-9524.28,0.0000,-652.8997,198.66,170.87,170.87,1.002743,0.066740,0.000000,1.9525,1.0106,58.4
26,0.00,-10261.41,0.0000,-636.8862,236.53,231.31,170.87,1.011343,0.081242,0.000000,1.9506,1.0086,60.7
27,0.00,-9218.57,0.0000,-590.9604,288.88,288.88,170.87,0.994756,0.066302,0.000000,1.9487,1.0064,63.1
28,0.00,-9499.88,0.0000,-634.5840,240.65,240.65,170.87,1.003819,0.055435,0.000000,1.9468,1.0047,65.5
29,0.00,-7758.52,0.0000,-589.0109,197.60,197.60,170.87,1.021029,0.062453,0.000000,1.9449,1.0032,67.9
30,0.00,-8471.50,0.0000,-614.3427,229.92,201.92,170.87,1.008044,0.050160,0.000000,1.9430,1.0015,70.2
31,0.00,-8996.79,0.0000,-580.5667,280.92,273.02,170.87,0.994982,0.051205,0.000000,1.9411,0.9995,72.3
32,0.00,-8301.49,0.0000,-655.3722,329.46,223.60,170.87,1.010845,0.059671,0.000000,1.9392,0.9992,74.7
33,0.00,-9518.09,0.0000,-625.1015,137.90,137.90,137.90,0.999639,0.051883,0.000000,1.9373,0.9992,77.2
34,0.00,-8650.67,0.0000,-590.1611,236.63,236.63,137.90,0.990173,0.049300,0.000000,1.9354,0.9975,79.5
35,0.00,-9067.57,0.0000,-609.0933,178.16,178.16,137.90,0.988224,0.056554,0.000000,1.9335,0.9946,81.8
36,0.00,-7836.51,0.0000,-595.8495,165.02,165.02,137.90,1.007193,0.071080,0.000000,1.9316,0.9918,84.2
37,0.00,-7406.95,0.0000,-639.9955,172.69,172.69,137.90,1.014098,0.045285,0.000000,1.9297,0.9886,86.5
38,0.00,-8572.12,0.0000,-607.9376,288.37,192.46,137.90,1.005355,0.056199,0.000000,1.9278,0.9858,89.0
39,0.00,-8267.02,0.0000,-642.1214,218.52,183.14,137.90,1.005708,0.047377,0.000000,1.9259,0.9834,91.4
40,0.00,-7528.83,0.0000,-654.7184,170.47,170.47,137.90,0.999729,0.045883,0.000000,1.9240,0.9803,93.4
41,0.00,-7849.05,0.0000,-606.7225,189.73,189.73,137.90,0.998382,0.056418,0.000000,1.9221,0.9772,95.6
42,0.00,-7012.95,0.0000,-594.2729,133.14,133.14,133.14,1.017800,0.048778,0.000000,1.9202,0.9739,98.0
43,0.00,-8610.67,0.0000,-611.7521,238.58,225.05,133.14,0.977926,0.069493,0.031250,1.9183,0.9701,100.3
44,0.00,-8100.23,0.0000,-629.2351,144.20,144.20,133.14,0.979897,0.060547,0.000000,1.9164,0.9666,102.7
45,0.00,-7566.55,0.0000,-617.5101,211.08,210.59,133.14,0.996461,0.047018,0.000000,1.9145,0.9632,105.2
46,0.00,-7136.84,0.0000,-588.1477,203.13,203.13,133.14,1.007276,0.051159,0.000000,1.9126,0.9594,107.4
47,0.00,-8185.65,0.0000,-640.6071,166.59,166.59,133.14,0.989327,0.055211,0.000000,1.9107,0.9555,109.8
48,0.00,-6581.27,0.0000,-719.3481,158.77,158.77,133.14,1.012877,0.053942,0.000000,1.9088,0.9530,112.1
49,0.00,-6506.68,0.0000,-596.2794,204.39,204.39,133.14,1.002920,0.057368,0.000000,1.9069,0.9502,114.2
