step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,0.00,3.2328,-592.5306,725.02,419.89,419.89,0.991842,0.097234,0.031250,1.9981,1.0594,3.1
2,0.00,0.00,3.3437,-625.5285,600.71,320.02,320.02,1.006574,0.054607,0.000000,1.9962,1.0536,5.9
3,0.00,0.00,3.3507,-679.1102,555.72,320.47,320.02,1.018341,0.071111,0.000000,1.9943,1.0491,8.8
4,0.00,0.00,3.4046,-653.3656,497.83,294.53,294.53,1.016787,0.046259,0.000000,1.9924,1.0466,11.6
5,0.00,0.00,3.2875,-691.4023,715.43,395.37,294.53,0.988577,0.072999,0.031250,1.9905,1.0436,14.4
6,0.00,0.00,3.3033,-630.5984,446.73,342.70,294.53,0.979659,0.060479,0.000000,1.9886,1.0398,17.2
7,0.00,0.00,3.4353,-666.1474,405.77,325.17,294.53,0.998115,0.048134,0.000000,1.9867,1.0377,19.7
8,0.00,0.00,3.3946,-710.7721,760.24,331.78,294.53,0.999130,0.056179,0.000000,1.9848,1.0361,22.6
9,0.00,0.00,3.4029,-669.0022,510.14,304.10,294.53,1.003670,0.070177,0.000000,1.9829,1.0352,25.4
10,0.00,0.00,3.4212,-623.6632,691.33,344.78,294.53,1.012617,0.052995,0.000000,1.9810,1.0345,28.3
11,0.00,0.00,3.3729,-642.7710,397.68,356.44,294.53,0.998628,0.041036,0.000000,1.9791,1.0330,31.1
12,0.00,0.00,3.4213,-633.9357,511.86,306.16,294.53,1.008965,0.055190,0.000000,1.9772,1.0296,33.8
13,0.00,0.00,3.4203,-682.2709,689.01,281.12,281.12,0.998890,0.052552,0.000000,1.9753,1.0255,36.7
14,0.00,0.00,3.4402,-633.9841,499.08,337.06,281.12,0.989820,0.050670,0.000000,1.9734,1.0218,39.4
15,0.00,0.00,3.4188,-679.2164,616.87,354.96,281.12,0.991186,0.052710,0.000000,1.9715,1.0171,42.2
16,0.00,0.00,3.5380,-647.7583,445.14,319.52,281.12,1.009609,0.054649,0.000000,1.9696,1.0127,44.7
17,0.00,0.00,3.5070,-613.9858,383.58,339.06,281.12,1.001913,0.061917,0.000000,1.9677,1.0083,47.7
18,0.00,0.00,3.5247,-600.9379,607.69,315.04,281.12,1.003064,0.049235,0.000000,1.9658,1.0037,50.5
19,0.00,0.00,3.5017,-593.4240,750.42,326.78,281.12,0.986281,0.052459,0.000000,1.9639,0.9988,53.2
20,0.00,0.00,3.5726,-630.7666,536.08,283.40,281.12,1.006875,0.064236,0.000000,1.9620,0.9961,56.1
21,0.00,0.00,3.6437,-595.3239,382.24,292.42,281.12,1.007624,0.051487,0.000000,1.9601,0.9949,58.8
22,0.00,0.00,3.4633,-581.9224,578.13,329.11,281.12,0.983369,0.046217,0.000000,1.9582,0.9934,61.6
23,0.00,0.00,3.5508,-609.8102,362.02,302.16,281.12,1.007185,0.075766,0.000000,1.9563,0.9912,64.4
24,0.00,0.00,3.5880,-686.2771,261.34,261.34,261.34,1.001909,0.052701,0.000000,1.9544,0.9890,67.3
25,0.00,0.00,3.5757,-679.8857,498.04,320.50,261.34,1.002219,0.065389,0.031250,1.9525,0.9860,69.8
26,0.00,0.00,3.5295,-662.4477,327.03,260.68,260.68,1.004817,0.068271,0.000000,1.9506,0.9834,72.6
27,0.00,0.00,3.5927,-600.8353,530.88,254.30,254.30,0.992371,0.066450,0.000000,1.9487,0.9801,75.5
28,0.00,0.00,3.6582,-640.9019,464.70,273.36,254.30,1.015114,0.068916,0.000000,1.9468,0.9775,78.2
29,0.00,0.00,3.7774,-617.7900,445.81,261.63,254.30,1.019557,0.066078,0.000000,1.9449,0.9754,81.1
30,0.00,0.00,3.6865,-638.6267,351.99,299.27,254.30,1.008600,0.057586,0.000000,1.9430,0.9727,83.8
31,0.00,0.00,3.6131,-609.0480,326.00,259.18,254.30,0.992258,0.063993,0.031250,1.9411,0.9699,86.6
32,0.00,0.00,3.6800,-674.1716,514.72,254.60,254.30,1.005989,0.046078,0.000000,1.9392,0.9686,89.5
33,0.00,0.00,3.7100,-650.9473,508.21,255.41,254.30,0.998442,0.063044,0.000000,1.9373,0.9686,92.3
34,0.00,0.00,3.7096,-624.7972,459.16,328.38,254.30,0.991293,0.055089,0.000000,1.9354,0.9670,94.8
35,0.00,0.00,3.6183,-624.9326,450.52,235.10,235.10,0.991836,0.060034,0.000000,1.9335,0.9641,97.7
36,0.00,0.00,3.8091,-639.5923,385.22,271.94,235.10,1.010896,0.073964,0.000000,1.9316,0.9616,100.6
