step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-22324.96,0.0000,-592.5306,446.25,445.61,445.61,0.999033,0.094440,0.000000,1.9981,1.0631,2.9
2,0.00,-19657.41,0.0000,-626.6348,380.46,308.27,308.27,1.013577,0.070480,0.000000,1.9962,1.0601,5.7
3,0.00,-22271.96,0.0000,-679.2031,406.99,331.28,308.27,0.977836,0.055483,0.000000,1.9943,1.0580,8.2
4,0.00,-20480.88,0.0000,-654.8678,442.62,387.00,308.27,1.000738,0.046511,0.000000,1.9924,1.0562,10.9
5,0.00,-21940.11,0.0000,-695.8930,270.02,270.02,270.02,0.993821,0.059802,0.000000,1.9905,1.0534,13.7
6,0.00,-20809.99,0.0000,-638.3857,317.89,317.89,270.02,0.998135,0.065604,0.000000,1.9886,1.0505,16.5
7,0.00,-19010.39,0.0000,-666.1651,397.18,397.18,270.02,1.005159,0.063156,0.000000,1.9867,1.0502,19.3
8,0.00,-19513.54,0.0000,-707.4305,350.06,334.86,270.02,1.009394,0.065256,0.000000,1.9848,1.0509,22.0
9,0.00,-20170.36,0.0000,-669.8284,288.77,288.77,270.02,1.010657,0.060916,0.000000,1.9829,1.0520,24.8
10,0.00,-19658.39,0.0000,-626.3017,407.84,407.84,270.02,1.003790,0.043728,0.000000,1.9810,1.0523,27.5
11,0.00,-20323.60,0.0000,-634.7859,339.57,339.57,270.02,0.995918,0.050733,0.000000,1.9791,1.0507,30.2
12,0.00,-19491.06,0.0000,-623.0095,284.89,284.89,270.02,1.010686,0.052172,0.000000,1.9772,1.0476,33.0
13,0.00,-18696.63,0.0000,-665.5762,410.93,263.81,263.81,1.007863,0.054211,0.000000,1.9753,1.0443,35.6
14,0.00,-19199.91,0.0000,-639.8755,351.09,351.09,263.81,0.998707,0.054553,0.000000,1.9734,1.0417,38.4
15,0.00,-20009.92,0.0000,-673.4023,301.00,282.05,263.81,0.983506,0.056818,0.000000,1.9715,1.0378,41.1
16,0.00,-18486.38,0.0000,-619.8848,342.02,299.76,263.81,0.999723,0.050507,0.000000,1.9696,1.0335,44.0
17,0.00,-18707.51,0.0000,-600.9041,335.37,318.26,263.81,1.001337,0.051942,0.000000,1.9677,1.0301,46.8
18,0.00,-18257.07,0.0000,-585.5347,274.10,274.10,263.81,0.992946,0.057406,0.000000,1.9658,1.0266,49.6
19,0.00,-18652.30,0.0000,-587.8539,380.62,380.62,263.81,0.987885,0.047450,0.000000,1.9639,1.0227,52.4
20,0.00,-18521.52,0.0000,-615.0380,460.94,411.80,263.81,1.011644,0.057549,0.000000,1.9620,1.0207,55.1
21,0.00,-16744.35,0.0000,-567.1772,351.74,351.74,263.81,1.002684,0.045859,0.000000,1.9601,1.0201,57.8
22,0.00,-17823.75,0.0000,-577.7335,462.64,335.03,263.81,1.000152,0.046297,0.000000,1.9582,1.0192,60.2
23,0.00,-18137.24,0.0000,-589.7006,360.82,360.82,263.81,0.993837,0.058329,0.000000,1.9563,1.0177,63.0
24,0.00,-18143.19,0.0000,-658.0236,315.61,315.61,263.81,0.995349,0.052208,0.000000,1.9544,1.0158,65.8
25,0.00,-17417.38,0.0000,-644.1967,319.45,319.45,263.81,1.000398,0.060145,0.000000,1.9525,1.0127,68.6
26,0.00,-17242.43,0.0000,-645.2638,296.31,296.31,263.81,0.999594,0.051583,0.000000,1.9506,1.0093,71.4
27,0.00,-17103.68,0.0000,-568.0940,259.94,259.94,259.94,0.998789,0.056491,0.000000,1.9487,1.0049,74.2
28,0.00,-15149.99,0.0000,-592.3573,397.99,317.99,259.94,1.023101,0.055794,0.000000,1.9468,1.0019,77.0
29,0.00,-16653.99,0.0000,-554.6902,271.37,271.37,259.94,1.009263,0.060203,0.000000,1.9449,0.9996,79.7
30,0.00,-16192.82,0.0000,-571.2073,179.80,179.80,179.80,0.991243,0.062864,0.000000,1.9430,0.9971,82.6
31,0.00,-17093.35,0.0000,-567.8873,240.99,240.99,179.80,0.990206,0.067753,0.031250,1.9411,0.9945,85.1
32,0.00,-16426.23,0.0000,-633.8464,345.87,345.87,179.80,1.003366,0.045765,0.000000,1.9392,0.9931,87.8
33,0.00,-15472.66,0.0000,-599.2653,190.90,190.90,179.80,1.003374,0.052522,0.000000,1.9373,0.9930,90.6
34,0.00,-15087.17,0.0000,-569.9434,299.53,299.53,179.80,0.996734,0.057585,0.000000,1.9354,0.9911,93.5
35,0.00,-16557.39,0.0000,-589.5895,260.89,260.89,179.80,0.998809,0.051902,0.000000,1.9335,0.9879,96.3
36,0.00,-14948.55,0.0000,-573.6119,350.90,242.54,179.80,1.009846,0.062316,0.000000,1.9316,0.9857,99.1
