step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,0.01,0.0000,-592.5306,497.43,254.86,254.86,1.005773,0.081916,0.031250,1.9981,1.0681,2.7
2,0.00,-0.01,0.0000,-629.0448,322.27,322.27,254.86,0.999004,0.046323,0.000000,1.9962,1.0669,5.6
3,0.00,0.03,0.0000,-687.5653,376.11,279.03,254.86,1.010771,0.059649,0.000000,1.9943,1.0647,8.4
4,0.00,0.05,0.0000,-664.2467,233.05,233.05,233.05,1.009274,0.048949,0.000000,1.9924,1.0641,11.2
5,0.00,0.01,0.0000,-706.7980,237.16,237.16,233.05,0.999261,0.046363,0.000000,1.9905,1.0638,14.0
6,0.00,0.01,0.0000,-648.5431,372.54,372.54,233.05,0.989810,0.035713,0.000000,1.9886,1.0647,16.7
7,0.00,-0.02,0.0000,-685.8289,360.67,360.67,233.05,1.004915,0.043844,0.000000,1.9867,1.0662,19.6
8,0.00,-0.03,0.0000,-742.1415,393.14,393.14,233.05,0.997039,0.048649,0.000000,1.9848,1.0663,22.3
9,0.00,-0.00,0.0000,-694.5338,515.48,329.25,233.05,0.999333,0.036573,0.000000,1.9829,1.0662,25.1
10,0.00,0.02,0.0000,-641.4617,470.33,315.73,233.05,0.998323,0.033683,0.000000,1.9810,1.0667,27.6
11,0.00,0.01,0.0000,-655.5332,538.32,386.91,233.05,0.994839,0.041872,0.000000,1.9791,1.0678,30.4
12,0.00,0.02,0.0000,-652.4301,225.18,225.18,225.18,0.999779,0.029510,0.000000,1.9772,1.0677,33.1
13,0.00,-0.04,0.0000,-699.0487,482.57,347.87,225.18,1.003277,0.038662,0.000000,1.9753,1.0679,35.9
14,0.00,-0.01,0.0000,-658.2139,416.57,391.22,225.18,1.006462,0.041503,0.000000,1.9734,1.0700,38.8
15,0.00,0.04,0.0000,-700.1384,334.46,292.20,225.18,1.012973,0.045167,0.000000,1.9715,1.0723,41.5
16,0.00,0.03,0.0000,-669.0728,238.37,238.37,225.18,1.008799,0.046100,0.000000,1.9696,1.0743,44.4
17,0.00,0.05,0.0000,-661.6377,279.88,264.53,225.18,0.990602,0.044181,0.000000,1.9677,1.0756,47.1
18,0.00,0.02,0.0000,-619.8345,403.07,243.70,225.18,1.008097,0.036415,0.000000,1.9658,1.0781,49.9
19,0.00,0.02,0.0000,-625.0485,206.06,206.06,206.06,0.982278,0.050198,0.000000,1.9639,1.0806,52.5
20,0.00,0.04,0.0000,-680.7560,326.65,263.23,206.06,1.000627,0.044247,0.000000,1.9620,1.0824,55.2
21,0.00,0.03,0.0000,-620.5939,261.26,261.26,206.06,1.001900,0.043541,0.000000,1.9601,1.0838,58.0
22,0.00,0.01,0.0000,-639.9099,290.48,290.48,206.06,0.990408,0.033008,0.000000,1.9582,1.0842,60.6
23,0.00,0.00,0.0000,-653.7678,200.63,200.63,200.63,1.011788,0.066869,0.000000,1.9563,1.0839,63.4
24,0.00,0.03,0.0000,-731.2947,303.94,242.34,200.63,1.001799,0.038266,0.000000,1.9544,1.0836,66.1
25,0.00,0.06,0.0000,-706.1345,252.23,180.71,180.71,1.003484,0.062198,0.000000,1.9525,1.0849,68.9
26,0.00,0.00,0.0000,-689.6663,255.16,255.16,180.71,1.012740,0.070441,0.000000,1.9506,1.0861,71.8
27,0.00,0.02,0.0000,-641.9818,304.27,304.27,180.71,0.990379,0.049719,0.000000,1.9487,1.0870,74.6
28,0.00,0.06,0.0000,-688.7673,267.45,267.45,180.71,1.003527,0.048243,0.000000,1.9468,1.0876,77.3
29,0.00,0.10,0.0000,-644.1913,236.15,208.21,180.71,1.016279,0.048613,0.000000,1.9449,1.0886,79.7
30,0.00,0.09,0.0000,-661.7271,256.61,215.45,180.71,1.017745,0.046941,0.000000,1.9430,1.0899,82.5
31,0.00,0.02,0.0000,-637.0492,314.20,296.12,180.71,0.998320,0.037525,0.000000,1.9411,1.0912,85.3
32,0.00,0.09,0.0000,-709.9918,345.36,239.88,180.71,1.008746,0.063698,0.000000,1.9392,1.0943,88.1
33,0.00,0.06,0.0000,-698.6130,151.93,151.93,151.93,0.998285,0.046492,0.000000,1.9373,1.0973,90.9
34,0.00,0.03,0.0000,-648.5505,280.15,280.15,151.93,0.993872,0.038712,0.000000,1.9354,1.0980,93.7
35,0.00,0.03,0.0000,-666.1577,206.46,206.46,151.93,0.993676,0.043070,0.000000,1.9335,1.0971,96.4
36,0.00,0.04,0.0000,-642.6967,196.16,196.16,151.93,1.000144,0.053373,0.000000,1.9316,1.0967,99.2
37,0.00,0.07,0.0000,-668.8181,174.77,174.77,151.93,1.008477,0.033173,0.000000,1.9297,1.0956,102.0
38,0.00,0.08,0.0000,-651.8107,266.49,226.73,151.93,1.003800,0.046460,0.000000,1.9278,1.0952,104.5
39,0.00,0.04,0.0000,-686.7527,232.40,227.83,151.93,1.002510,0.038884,0.000000,1.9259,1.0950,107.3
40,0.00,0.11,0.0000,-724.7591,180.91,180.91,151.93,1.001924,0.033748,0.000000,1.9240,1.0950,110.1
41,0.00,0.07,0.0000,-646.8148,200.02,200.02,151.93,0.999111,0.037951,0.000000,1.9221,1.0949,112.8
42,0.00,0.15,0.0000,-632.6835,162.46,162.46,151.93,1.010259,0.040150,0.000000,1.9202,1.0944,115.7
43,0.00,0.07,0.0000,-672.6522,278.58,274.54,151.93,0.986565,0.044182,0.000000,1.9183,1.0931,118.4
44,0.00,0.12,0.0000,-672.2081,155.90,155.90,151.93,0.985944,0.061097,0.000000,1.9164,1.0929,121.1
45,0.00,0.10,0.0000,-666.9567,248.55,222.26,151.93,0.996858,0.043296,0.000000,1.9145,1.0930,123.9
46,0.00,0.11,0.0000,-632.0552,225.80,225.80,151.93,1.011709,0.041699,0.000000,1.9126,1.0922,126.7
47,0.00,0.03,0.0000,-703.9916,252.54,191.04,151.93,0.991487,0.042831,0.000000,1.9107,1.0905,129.1
48,0.00,0.12,0.0000,-783.6423,166.99,166.99,151.93,1.009599,0.043122,0.000000,1.9088,1.0902,131.8
49,0.00,0.09,0.0000,-633.8115,228.04,228.04,151.93,1.000216,0.050408,0.000000,1.9069,1.0897,134.5
50,0.00,0.07,0.0000,-692.0148,239.21,239.21,151.93,0.994666,0.032405,0.000000,1.9050,1.0887,137.3
51,0.00,0.14,0.0000,-706.0724,193.36,177.48,151.93,1.006349,0.040902,0.000000,1.9031,1.0857,140.1
52,0.00,0.14,0.0000,-759.3851,292.16,236.00,151.93,1.002028,0.044987,0.000000,1.9012,1.0810,142.9
53,0.00,0.05,0.0000,-652.7179,275.06,196.16,151.93,1.002887,0.031945,0.000000,1.8993,1.0762,145.6
54,0.00,0.13,0.0000,-716.7228,271.89,214.81,151.93,0.991777,0.044425,0.000000,1.8974,1.0718,148.4
55,0.00,0.12,0.0000,-745.2441,206.68,206.68,151.93,0.990571,0.064270,0.000000,1.8955,1.0676,151.1
56,0.00,0.16,0.0000,-742.1699,247.68,220.56,151.93,0.994341,0.054576,0.000000,1.8936,1.0632,153.6
57,0.00,0.08,0.0000,-636.5194,221.36,216.37,151.93,1.004840,0.058708,0.000000,1.8917,1.0602,156.4
58,0.00,0.11,0.0000,-686.6608,210.06,210.06,151.93,0.994023,0.064549,0.031250,1.8898,1.0572,159.1
59,0.00,0.16,0.0000,-758.1773,180.73,180.73,151.93,0.993183,0.037880,0.000000,1.8879,1.0543,161.9
60,0.00,0.19,0.0000,-685.6146,194.90,193.55,151.93,1.007013,0.045811,0.000000,1.8860,1.0505,164.7
61,0.00,0.12,0.0000,-665.2423,209.81,206.97,151.93,0.990262,0.049694,0.000000,1.8841,1.0467,167.4
62,0.00,0.16,0.0000,-724.2152,206.54,203.71,151.93,1.000768,0.046785,0.000000,1.8822,1.0416,170.2
63,0.00,0.14,0.0000,-707.2701,178.43,178.43,151.93,0.997083,0.050082,0.000000,1.8803,1.0365,173.0
64,0.00,0.14,0.0000,-732.5095,181.16,181.16,151.93,0.991218,0.049180,0.000000,1.8784,1.0327,175.8
65,0.00,0.13,0.0000,-685.1948,175.89,175.89,151.93,1.005091,0.043331,0.000000,1.8765,1.0298,178.2
66,0.00,0.19,0.0000,-745.1521,190.30,188.14,151.93,0.999148,0.051427,0.000000,1.8746,1.0260,181.0
67,0.00,0.18,0.0000,-668.7909,209.87,209.87,151.93,0.995874,0.054796,0.000000,1.8727,1.0222,183.8
68,0.00,0.17,0.0000,-725.0406,244.65,204.73,151.93,0.980445,0.068444,0.000000,1.8708,1.0180,186.6
69,0.00,0.26,0.0000,-709.5212,172.92,172.92,151.93,1.011473,0.047800,0.000000,1.8689,1.0133,189.3
70,0.00,0.17,0.0000,-673.9943,236.03,235.93,151.93,0.991140,0.049775,0.000000,1.8670,1.0082,192.1
71,0.00,0.26,0.0000,-730.3043,189.64,158.79,151.93,1.001246,0.063821,0.000000,1.8651,1.0022,194.9
72,0.00,0.22,0.0000,-743.7885,202.28,202.28,151.93,1.000420,0.053384,0.000000,1.8632,0.9964,197.6
73,0.00,0.26,0.0000,-660.5112,281.97,195.37,151.93,1.008960,0.053699,0.000000,1.8613,0.9913,200.4
74,0.00,0.25,0.0000,-771.2592,126.87,126.87,126.87,1.013713,0.072552,0.000000,1.8594,0.9865,203.1
75,0.00,0.22,0.0000,-755.9368,190.11,190.11,126.87,1.011503,0.059762,0.000000,1.8575,0.9827,205.8
76,0.00,0.26,0.0000,-772.3360,152.78,152.78,126.87,1.004526,0.064911,0.000000,1.8556,0.9794,208.6
77,0.00,0.24,0.0000,-768.0389,171.05,171.05,126.87,0.995759,0.047276,0.000000,1.8537,0.9760,211.4
