step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-26097.01,0.0000,-592.5306,674.09,582.63,582.63,0.991547,0.089842,0.000000,1.9981,1.0661,3.0
2,0.00,-23596.71,0.0000,-628.8444,549.56,534.15,534.15,1.017984,0.070840,0.000000,1.9962,1.0613,5.8
3,0.00,-25310.22,0.0000,-679.7303,493.53,493.53,493.53,0.987004,0.057202,0.000000,1.9943,1.0561,8.3
4,0.00,-24057.82,0.0000,-654.1348,593.05,580.31,493.53,1.008334,0.055172,0.000000,1.9924,1.0523,11.0
5,0.00,-25434.59,0.0000,-693.3195,503.81,503.81,493.53,0.991005,0.070209,0.000000,1.9905,1.0480,13.8
6,0.00,-24882.78,0.0000,-634.5614,544.89,544.89,493.53,0.991434,0.071001,0.000000,1.9886,1.0440,16.8
7,0.00,-23205.39,0.0000,-665.5933,540.91,540.91,493.53,1.001654,0.061003,0.000000,1.9867,1.0433,19.5
8,0.00,-23596.21,0.0000,-702.0942,463.36,463.36,463.36,1.006892,0.062695,0.000000,1.9848,1.0439,22.4
9,0.00,-23882.47,0.0000,-666.2166,466.98,466.98,463.36,1.010717,0.062648,0.000000,1.9829,1.0449,25.2
10,0.00,-23478.50,0.0000,-625.7729,590.48,521.02,463.36,1.006696,0.045594,0.000000,1.9810,1.0457,28.0
11,0.00,-23921.96,0.0000,-637.3855,543.93,543.93,463.36,0.997109,0.050675,0.000000,1.9791,1.0446,30.8
12,0.00,-23265.54,0.0000,-624.9945,471.81,456.82,456.82,1.009210,0.049537,0.000000,1.9772,1.0420,33.5
13,0.00,-22653.41,0.0000,-670.9340,464.47,395.90,395.90,1.006698,0.055547,0.000000,1.9753,1.0391,36.0
14,0.00,-23374.62,0.0000,-640.9565,559.57,559.57,395.90,0.998526,0.051616,0.000000,1.9734,1.0365,38.7
15,0.00,-23502.52,0.0000,-678.4503,531.40,530.18,395.90,0.986070,0.054734,0.000000,1.9715,1.0328,41.5
16,0.00,-22450.90,0.0000,-627.3159,460.39,460.39,395.90,1.002336,0.050872,0.000000,1.9696,1.0289,44.3
17,0.00,-22758.53,0.0000,-602.2515,513.52,479.65,395.90,0.999221,0.056894,0.000000,1.9677,1.0259,47.1
18,0.00,-22151.27,0.0000,-595.0544,479.85,479.85,395.90,0.996994,0.053311,0.000000,1.9658,1.0230,50.0
19,0.00,-22736.01,0.0000,-595.4269,540.59,524.87,395.90,0.986307,0.049732,0.000000,1.9639,1.0194,52.8
20,0.00,-22670.42,0.0000,-625.4639,527.79,472.32,395.90,1.010546,0.060020,0.000000,1.9620,1.0174,55.6
21,0.00,-20869.90,0.0000,-581.7328,463.98,463.98,395.90,1.006837,0.048108,0.000000,1.9601,1.0169,58.4
22,0.00,-22419.24,0.0000,-584.3103,530.60,530.60,395.90,0.991095,0.045934,0.000000,1.9582,1.0160,60.8
23,0.00,-22165.93,0.0000,-601.2401,450.36,450.36,395.90,0.999919,0.062599,0.000000,1.9563,1.0149,63.6
24,0.00,-22009.99,0.0000,-671.9191,454.10,454.10,395.90,0.995924,0.053037,0.000000,1.9544,1.0136,66.4
25,0.00,-21357.66,0.0000,-668.9131,578.89,425.20,395.90,1.004109,0.062117,0.000000,1.9525,1.0112,69.2
26,0.00,-21283.74,0.0000,-669.8466,423.20,423.20,395.90,1.004512,0.057998,0.000000,1.9506,1.0085,71.9
27,0.00,-21377.49,0.0000,-586.2893,461.45,461.45,395.90,0.997024,0.062700,0.000000,1.9487,1.0049,74.7
28,0.00,-19513.06,0.0000,-617.0568,376.37,376.37,376.37,1.019362,0.063637,0.000000,1.9468,1.0027,77.5
29,0.00,-20555.83,0.0000,-587.7432,463.48,427.33,376.37,1.013522,0.062879,0.000000,1.9449,1.0012,80.3
30,0.00,-20223.70,0.0000,-602.5466,311.49,311.49,311.49,0.992466,0.062241,0.000000,1.9430,0.9994,83.0
31,0.00,-21167.79,0.0000,-599.0727,440.01,440.01,311.49,0.992855,0.065942,0.031250,1.9411,0.9978,85.6
32,0.00,-20216.94,0.0000,-670.5936,429.95,429.95,311.49,1.007584,0.046071,0.000000,1.9392,0.9979,88.5
33,0.00,-19763.37,0.0000,-642.0871,349.67,349.67,311.49,1.001553,0.053944,0.000000,1.9373,0.9994,91.3
34,0.00,-19588.30,0.0000,-607.9387,403.79,403.79,311.49,0.995664,0.054729,0.000000,1.9354,0.9985,94.1
35,0.00,-20735.95,0.0000,-624.6183,436.89,405.72,311.49,0.997752,0.051920,0.000000,1.9335,0.9961,96.9
36,0.00,-19041.07,0.0000,-622.3281,365.91,346.24,311.49,1.011340,0.064479,0.000000,1.9316,0.9944,99.6
37,0.00,-17816.18,0.0000,-617.8601,475.07,459.30,311.49,1.020413,0.047313,0.000000,1.9297,0.9931,102.4
38,0.00,-18975.17,0.0000,-612.3014,352.53,352.53,311.49,0.999112,0.057965,0.000000,1.9278,0.9920,105.2
39,0.00,-18687.92,0.0000,-632.8636,307.87,307.87,307.87,1.008918,0.066162,0.000000,1.9259,0.9899,108.0
40,0.00,-18983.77,0.0000,-628.2784,311.62,311.62,307.87,0.996908,0.055098,0.000000,1.9240,0.9870,110.3
41,0.00,-18450.25,0.0000,-606.8583,282.21,282.21,282.21,1.000033,0.055547,0.000000,1.9221,0.9844,113.1
42,0.00,-17824.31,0.0000,-601.9971,412.22,377.65,282.21,1.009594,0.061176,0.000000,1.9202,0.9816,115.9
43,0.00,-18340.64,0.0000,-598.2944,429.79,429.79,282.21,0.991917,0.040502,0.000000,1.9183,0.9784,118.6
44,0.00,-18765.16,0.0000,-668.9635,452.71,357.01,282.21,0.991355,0.055800,0.000000,1.9164,0.9758,121.4
45,0.00,-18260.52,0.0000,-622.7500,275.66,275.66,275.66,0.994243,0.050844,0.000000,1.9145,0.9730,124.2
46,0.00,-17325.46,0.0000,-577.1373,284.27,284.27,275.66,1.008723,0.053359,0.000000,1.9126,0.9701,127.0
47,0.00,-19397.88,0.0000,-636.8148,276.38,276.38,275.66,0.987841,0.071112,0.000000,1.9107,0.9664,129.8
48,0.00,-16983.21,0.0000,-698.1974,350.98,311.88,275.66,0.998344,0.053203,0.000000,1.9088,0.9637,132.6
49,0.00,-17339.55,0.0000,-605.6369,321.77,321.77,275.66,0.999977,0.059026,0.000000,1.9069,0.9625,135.3
50,0.00,-18553.23,0.0000,-611.3287,356.44,356.44,275.66,0.992870,0.046416,0.000000,1.9050,0.9600,137.7
51,0.00,-17047.43,0.0000,-708.2213,393.09,375.65,275.66,0.994282,0.054279,0.000000,1.9031,0.9560,140.5
52,0.00,-16378.36,0.0000,-679.1868,344.09,344.09,275.66,1.001927,0.039684,0.000000,1.9012,0.9519,143.3
53,0.00,-17232.53,0.0000,-607.6396,371.95,371.95,275.66,0.999956,0.053274,0.000000,1.8993,0.9481,146.1
54,0.00,-15105.86,0.0000,-647.3191,257.95,257.95,257.95,1.033179,0.054245,0.000000,1.8974,0.9444,148.9
55,0.00,-16789.74,0.0000,-694.9636,346.15,342.31,257.95,0.989635,0.057973,0.000000,1.8955,0.9409,151.7
56,0.00,-16075.38,0.0000,-646.6942,324.91,324.91,257.95,0.995336,0.060759,0.000000,1.8936,0.9373,154.4
57,0.00,-16002.79,0.0000,-583.9240,268.21,268.21,257.95,1.007382,0.058294,0.000000,1.8917,0.9345,157.2
58,0.00,-16406.75,0.0000,-602.3967,366.79,339.70,257.95,0.995134,0.054783,0.000000,1.8898,0.9320,160.1
59,0.00,-14473.33,0.0000,-755.4794,261.53,261.53,257.95,1.001157,0.051390,0.000000,1.8879,0.9301,162.5
60,0.00,-15411.31,0.0000,-660.6055,227.91,227.91,227.91,0.995722,0.053136,0.000000,1.8860,0.9277,165.3
61,0.00,-15363.89,0.0000,-629.1721,362.37,330.81,227.91,0.999432,0.063608,0.000000,1.8841,0.9241,168.0
62,0.00,-15318.02,0.0000,-657.2928,277.37,271.30,227.91,0.999890,0.065291,0.000000,1.8822,0.9193,170.7
63,0.00,-15278.84,0.0000,-686.2841,256.32,256.32,227.91,0.994129,0.071373,0.031250,1.8803,0.9136,173.5
64,0.00,-14524.17,0.0000,-678.1461,347.32,319.73,227.91,0.998778,0.059484,0.000000,1.8784,0.9085,176.3
