step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-80.53,0.0000,-592.5306,413.86,413.86,413.86,1.002378,0.092351,0.000000,1.9981,1.0662,2.2
2,0.00,-72.28,0.0000,-628.6121,273.98,273.98,273.98,1.010412,0.065786,0.000000,1.9962,1.0635,4.3
3,0.00,-82.88,0.0000,-682.4171,463.88,463.88,273.98,0.972175,0.060874,0.000000,1.9943,1.0635,6.2
4,0.00,-77.09,0.0000,-658.7388,410.31,392.99,273.98,0.997810,0.047915,0.000000,1.9924,1.0633,8.2
5,0.00,-80.63,0.0000,-702.1083,298.83,298.83,273.98,1.002453,0.058995,0.000000,1.9905,1.0621,10.3
6,0.00,-75.75,0.0000,-644.7029,390.91,390.91,273.98,1.002111,0.058571,0.000000,1.9886,1.0606,11.8
7,0.00,-70.81,0.0000,-672.6985,366.44,366.44,273.98,1.004775,0.064455,0.000000,1.9867,1.0606,13.7
8,0.00,-73.47,0.0000,-714.3739,488.31,293.09,273.98,1.009180,0.065448,0.000000,1.9848,1.0612,15.7
9,0.00,-74.92,0.0000,-675.8943,602.33,322.87,273.98,1.009115,0.057052,0.000000,1.9829,1.0624,17.7
10,0.00,-73.10,0.0000,-632.1039,442.05,385.64,273.98,0.999662,0.045066,0.000000,1.9810,1.0624,19.7
11,0.00,-75.18,0.0000,-639.1849,331.90,331.90,273.98,0.995604,0.048573,0.000000,1.9791,1.0603,21.7
12,0.00,-71.96,0.0000,-628.2774,418.79,406.66,273.98,1.009680,0.055034,0.000000,1.9772,1.0575,23.7
13,0.00,-68.67,0.0000,-668.1923,271.62,271.62,271.62,1.009961,0.055256,0.000000,1.9753,1.0547,25.8
14,0.00,-71.13,0.0000,-645.2369,376.24,376.24,271.62,0.998937,0.057409,0.000000,1.9734,1.0525,27.7
15,0.00,-74.00,0.0000,-678.9235,431.01,387.42,271.62,0.985714,0.059330,0.000000,1.9715,1.0494,29.2
16,0.00,-69.00,0.0000,-623.9955,301.98,301.98,271.62,0.998345,0.050034,0.000000,1.9696,1.0458,31.2
17,0.00,-69.77,0.0000,-608.4441,410.36,405.32,271.62,0.999419,0.050955,0.000000,1.9677,1.0432,33.1
18,0.00,-68.43,0.0000,-591.9149,304.74,304.74,271.62,0.991140,0.058957,0.000000,1.9658,1.0406,35.1
19,0.00,-69.13,0.0000,-594.5303,380.68,370.21,271.62,0.988835,0.045764,0.000000,1.9639,1.0374,37.1
20,0.00,-68.56,0.0000,-622.1080,527.48,440.47,271.62,1.005567,0.045315,0.000000,1.9620,1.0360,39.1
21,0.00,-63.66,0.0000,-568.2241,395.28,378.56,271.62,0.999004,0.038962,0.000000,1.9601,1.0358,41.1
22,0.00,-63.01,0.0000,-588.7169,451.37,386.99,271.62,1.011032,0.054171,0.000000,1.9582,1.0354,43.1
23,0.00,-67.88,0.0000,-594.3896,420.48,420.48,271.62,0.985466,0.054487,0.000000,1.9563,1.0345,45.1
24,0.00,-67.83,0.0000,-662.5345,488.84,396.68,271.62,0.996060,0.050228,0.000000,1.9544,1.0327,47.1
25,0.00,-63.73,0.0000,-643.1528,239.51,239.51,239.51,1.000425,0.060299,0.000000,1.9525,1.0296,48.6
26,0.00,-61.38,0.0000,-645.8360,352.03,344.33,239.51,0.995528,0.054845,0.000000,1.9506,1.0262,50.6
27,0.00,-63.18,0.0000,-571.3529,328.72,328.72,239.51,1.001520,0.047199,0.000000,1.9487,1.0217,52.6
28,0.00,-53.94,0.0000,-593.6354,414.30,305.63,239.51,1.024057,0.042360,0.000000,1.9468,1.0184,54.6
29,0.00,-64.46,0.0000,-549.8314,354.94,354.94,239.51,0.999314,0.050425,0.000000,1.9449,1.0158,56.6
30,0.00,-60.54,0.0000,-567.5876,254.01,254.01,239.51,0.994418,0.060008,0.000000,1.9430,1.0131,58.7
31,0.00,-63.31,0.0000,-565.7078,351.22,284.02,239.51,0.989187,0.063581,0.031250,1.9411,1.0104,60.7
32,0.00,-60.87,0.0000,-626.2881,361.06,361.06,239.51,0.995762,0.051218,0.000000,1.9392,1.0083,62.6
33,0.00,-55.40,0.0000,-592.9561,332.10,332.10,239.51,1.000498,0.044521,0.000000,1.9373,1.0073,64.7
34,0.00,-54.51,0.0000,-565.9973,320.45,320.45,239.51,1.003666,0.052810,0.000000,1.9354,1.0049,66.0
35,0.00,-59.10,0.0000,-586.6730,330.14,309.90,239.51,1.002445,0.048101,0.000000,1.9335,1.0015,68.0
36,0.00,-55.85,0.0000,-555.8147,464.23,369.45,239.51,1.006359,0.052394,0.000000,1.9316,0.9996,70.0
37,0.00,-50.50,0.0000,-532.0009,255.38,255.38,239.51,1.016234,0.047935,0.000000,1.9297,0.9986,71.9
38,0.00,-54.12,0.0000,-552.1096,306.20,288.49,239.51,0.999611,0.057159,0.000000,1.9278,0.9972,74.0
39,0.00,-53.66,0.0000,-546.0529,243.84,243.84,239.51,1.010128,0.067116,0.000000,1.9259,0.9949,76.1
40,0.00,-54.81,0.0000,-560.4727,365.94,326.19,239.51,1.000216,0.063322,0.000000,1.9240,0.9917,78.1
41,0.00,-52.21,0.0000,-509.1682,265.58,265.58,239.51,1.000783,0.064813,0.000000,1.9221,0.9887,80.1
42,0.00,-51.34,0.0000,-507.8806,433.39,319.97,239.51,1.004006,0.060357,0.000000,1.9202,0.9855,81.9
43,0.00,-49.18,0.0000,-522.1972,268.62,268.62,239.51,1.005251,0.047302,0.000000,1.9183,0.9823,83.7
