step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-33899.41,0.0000,-592.5306,459.85,459.85,459.85,1.008424,0.091460,0.000000,1.9981,1.0665,3.0
2,0.00,-31063.76,0.0000,-630.0002,380.05,380.05,380.05,1.008289,0.065657,0.000000,1.9962,1.0646,5.8
3,0.00,-34821.32,0.0000,-684.1420,508.64,508.64,380.05,0.971723,0.062542,0.000000,1.9943,1.0651,8.6
4,0.00,-32802.77,0.0000,-660.3167,507.16,483.24,380.05,0.997276,0.048513,0.000000,1.9924,1.0653,11.4
5,0.00,-33975.32,0.0000,-704.6189,401.66,401.66,380.05,1.003580,0.059258,0.000000,1.9905,1.0645,13.8
6,0.00,-32291.79,0.0000,-647.0601,466.26,466.26,380.05,1.002680,0.057496,0.000000,1.9886,1.0636,16.6
7,0.00,-30550.48,0.0000,-675.5110,392.21,392.21,380.05,1.004845,0.063776,0.000000,1.9867,1.0639,19.5
8,0.00,-31506.79,0.0000,-717.2283,468.26,397.40,380.05,1.008773,0.064184,0.000000,1.9848,1.0647,22.3
9,0.00,-31997.07,0.0000,-678.7775,598.19,430.22,380.05,1.008355,0.055841,0.000000,1.9829,1.0660,25.2
10,0.00,-31341.44,0.0000,-635.6889,449.55,449.55,380.05,0.999356,0.044208,0.000000,1.9810,1.0664,28.0
11,0.00,-32054.48,0.0000,-642.5617,463.24,463.24,380.05,0.996104,0.047880,0.000000,1.9791,1.0646,30.7
12,0.00,-30840.15,0.0000,-632.0865,344.72,344.72,344.72,1.009115,0.053360,0.000000,1.9772,1.0622,33.6
13,0.00,-29690.03,0.0000,-672.5424,316.68,316.68,316.68,1.010023,0.055684,0.000000,1.9753,1.0599,36.3
14,0.00,-30635.57,0.0000,-650.5515,426.99,426.99,316.68,0.998594,0.056685,0.000000,1.9734,1.0581,38.8
15,0.00,-31689.45,0.0000,-684.2198,465.27,421.26,316.68,0.986205,0.058318,0.000000,1.9715,1.0553,41.6
16,0.00,-29950.61,0.0000,-628.6426,406.83,406.83,316.68,0.998498,0.049062,0.000000,1.9696,1.0519,44.4
17,0.00,-30089.47,0.0000,-614.2607,421.71,416.47,316.68,0.999565,0.050629,0.000000,1.9677,1.0495,47.2
18,0.00,-29712.23,0.0000,-597.0859,415.07,415.07,316.68,0.990929,0.058406,0.000000,1.9658,1.0471,50.0
19,0.00,-29956.00,0.0000,-600.3276,487.10,462.30,316.68,0.989096,0.045005,0.000000,1.9639,1.0442,52.8
