step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-9119.89,0.0000,-592.5306,212.26,198.01,198.01,0.993746,0.093646,0.031250,1.9981,1.0650,2.9
2,0.00,-9234.33,0.0000,-627.5093,204.37,204.37,198.01,0.996637,0.054469,0.000000,1.9962,1.0634,5.7
3,0.00,-7638.84,0.0000,-681.4052,208.88,198.41,198.01,1.025964,0.066830,0.000000,1.9943,1.0614,8.4
4,0.00,-7242.61,0.0000,-656.8360,201.02,182.47,182.47,1.015750,0.044534,0.000000,1.9924,1.0596,10.9
5,0.00,-8560.33,0.0000,-694.8167,202.93,202.93,182.47,0.985225,0.058048,0.000000,1.9905,1.0568,13.8
6,0.00,-8523.63,0.0000,-636.3828,233.74,221.90,182.47,0.985024,0.050765,0.000000,1.9886,1.0528,16.5
7,0.00,-7900.78,0.0000,-670.7712,169.57,155.35,155.35,0.997624,0.051265,0.000000,1.9867,1.0498,19.4
8,0.00,-8440.43,0.0000,-718.3629,238.96,201.65,155.35,0.993203,0.048401,0.000000,1.9848,1.0475,22.1
9,0.00,-7930.37,0.0000,-673.7690,141.12,141.12,141.12,0.994570,0.053442,0.000000,1.9829,1.0455,24.6
10,0.00,-7631.72,0.0000,-623.7141,140.14,140.14,140.14,1.008676,0.038324,0.000000,1.9810,1.0433,27.4
11,0.00,-7888.78,0.0000,-633.3459,249.92,197.24,140.14,1.006906,0.031927,0.000000,1.9791,1.0408,30.2
12,0.00,-8662.66,0.0000,-624.3058,298.30,208.01,140.14,1.005631,0.050096,0.000000,1.9772,1.0364,33.0
13,0.00,-8869.95,0.0000,-672.2318,180.00,174.21,140.14,0.993474,0.033053,0.000000,1.9753,1.0320,35.8
14,0.00,-6798.14,0.0000,-626.3872,172.93,172.93,140.14,0.991857,0.045391,0.000000,1.9734,1.0280,38.6
15,0.00,-7579.97,0.0000,-658.2662,184.93,184.93,140.14,0.994762,0.054953,0.031250,1.9715,1.0234,41.4
16,0.00,-7076.23,0.0000,-632.2911,135.08,125.23,125.23,1.011035,0.049616,0.000000,1.9696,1.0190,44.2
17,0.00,-7012.66,0.0000,-609.6232,177.60,130.28,125.23,1.001368,0.053793,0.000000,1.9677,1.0138,46.9
18,0.00,-6708.29,0.0000,-572.6402,143.60,143.60,125.23,1.004273,0.046669,0.000000,1.9658,1.0085,49.4
19,0.00,-6720.35,0.0000,-570.0671,238.44,178.18,125.23,0.994268,0.051156,0.000000,1.9639,1.0036,52.2
20,0.00,-6251.19,0.0000,-619.4225,250.66,196.42,125.23,1.004406,0.051295,0.000000,1.9620,1.0002,55.0
