step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,0.87,0.0000,-592.5306,212.26,198.01,198.01,0.994559,0.090803,0.031250,1.9981,1.0650,1.7
2,0.00,0.87,0.0000,-627.3692,205.03,205.03,198.01,0.998191,0.055314,0.000000,1.9962,1.0630,3.9
3,0.00,0.89,0.0000,-680.7536,208.55,198.86,198.01,1.026020,0.066744,0.000000,1.9943,1.0609,6.1
4,0.00,0.90,0.0000,-656.4465,201.62,182.63,182.63,1.016027,0.045093,0.000000,1.9924,1.0588,8.4
5,0.00,0.88,0.0000,-693.5487,207.49,202.24,182.63,0.985029,0.058628,0.000000,1.9905,1.0559,10.5
6,0.00,0.88,0.0000,-635.6333,234.21,221.48,182.63,0.983992,0.050618,0.000000,1.9886,1.0519,12.9
7,0.00,0.89,0.0000,-670.3616,169.47,155.29,155.29,0.996790,0.051980,0.000000,1.9867,1.0488,15.1
8,0.00,0.88,0.0000,-717.8361,238.36,201.25,155.29,0.992210,0.047902,0.000000,1.9848,1.0463,17.3
9,0.00,0.89,0.0000,-673.1901,142.40,142.40,142.40,0.995482,0.054399,0.000000,1.9829,1.0442,19.4
10,0.00,0.89,0.0000,-623.4232,140.41,140.41,140.41,1.009091,0.038106,0.000000,1.9810,1.0419,21.5
11,0.00,0.89,0.0000,-632.5411,248.99,196.72,140.41,1.007100,0.031671,0.000000,1.9791,1.0393,22.9
12,0.00,0.87,0.0000,-623.9829,296.79,208.90,140.41,1.006049,0.049980,0.000000,1.9772,1.0352,25.2
13,0.00,0.87,0.0000,-671.7323,179.65,172.10,140.41,0.993313,0.033395,0.000000,1.9753,1.0310,27.4
14,0.00,0.91,0.0000,-626.0424,173.34,173.34,140.41,0.991688,0.046338,0.000000,1.9734,1.0271,29.6
15,0.00,0.89,0.0000,-658.5066,185.47,185.47,140.41,0.995105,0.056077,0.031250,1.9715,1.0224,31.7
16,0.00,0.90,0.0000,-631.3978,125.40,125.40,125.40,1.011176,0.048603,0.000000,1.9696,1.0179,33.9
17,0.00,0.90,0.0000,-609.8337,178.08,130.07,125.40,1.001950,0.053866,0.000000,1.9677,1.0127,36.2
18,0.00,0.91,0.0000,-572.5488,143.99,143.99,125.40,1.004414,0.046700,0.000000,1.9658,1.0074,38.4
19,0.00,0.91,0.0000,-570.7291,239.92,178.18,125.40,0.994524,0.051132,0.000000,1.9639,1.0024,40.5
20,0.00,0.91,0.0000,-619.1244,252.05,196.65,125.40,1.004184,0.050354,0.000000,1.9620,0.9988,42.8
21,0.00,0.92,0.0000,-564.8685,104.32,104.32,104.32,1.003353,0.047003,0.000000,1.9601,0.9961,44.2
22,0.00,0.89,0.0000,-569.6931,135.86,135.86,104.32,0.981102,0.048759,0.000000,1.9582,0.9934,46.4
23,0.00,0.92,0.0000,-582.6465,244.94,185.86,104.32,1.010221,0.075218,0.000000,1.9563,0.9898,48.6
24,0.00,0.92,0.0000,-646.5308,149.51,149.51,104.32,1.002486,0.051114,0.000000,1.9544,0.9862,50.8
25,0.00,0.91,0.0000,-632.5846,220.85,170.14,104.32,1.000766,0.064223,0.031250,1.9525,0.9818,53.0
26,0.00,0.90,0.0000,-617.7434,310.38,127.29,104.32,1.003139,0.048474,0.000000,1.9506,0.9772,55.2
27,0.00,0.91,0.0000,-565.8798,367.55,171.86,104.32,0.995666,0.054503,0.000000,1.9487,0.9726,57.4
28,0.00,0.91,0.0000,-603.2895,170.31,148.59,104.32,0.999664,0.040540,0.000000,1.9468,0.9686,59.6
29,0.00,0.92,0.0000,-557.9224,160.27,155.86,104.32,1.014270,0.054665,0.000000,1.9449,0.9644,61.8
30,0.00,0.92,0.0000,-578.3741,179.45,159.11,104.32,0.999271,0.041300,0.000000,1.9430,0.9594,64.0
31,0.00,0.91,0.0000,-551.5996,182.61,175.82,104.32,0.994230,0.057026,0.031250,1.9411,0.9545,65.3
32,0.00,0.92,0.0000,-617.3722,172.95,172.95,104.32,1.001069,0.051111,0.000000,1.9392,0.9501,67.6
33,0.00,0.91,0.0000,-584.1005,156.63,148.47,104.32,0.999080,0.051786,0.000000,1.9373,0.9458,69.8
