step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,0.00,2.6305,-592.5306,857.60,582.63,582.63,0.993599,0.090533,0.000000,1.9981,1.0659,2.9
2,0.00,0.00,2.7452,-628.3257,840.56,532.67,532.67,1.018138,0.071585,0.000000,1.9962,1.0609,5.7
3,0.00,0.00,2.6659,-680.0963,913.47,492.90,492.90,0.986184,0.056638,0.000000,1.9943,1.0555,8.5
4,0.00,0.00,2.7182,-654.4643,686.80,578.75,492.90,1.008396,0.054682,0.000000,1.9924,1.0516,11.4
5,0.00,0.00,2.6651,-694.0042,1005.73,503.31,492.90,0.992601,0.068404,0.000000,1.9905,1.0473,14.2
6,0.00,0.00,2.6832,-634.9257,730.23,543.71,492.90,0.992131,0.069033,0.000000,1.9886,1.0433,17.0
7,0.00,0.00,2.7591,-666.2663,721.25,538.85,492.90,1.001682,0.061897,0.000000,1.9867,1.0424,19.7
8,0.00,0.00,2.7505,-702.5262,1029.64,461.06,461.06,1.007090,0.062616,0.000000,1.9848,1.0428,22.2
9,0.00,0.00,2.7363,-666.5891,833.04,466.76,461.06,1.011887,0.060444,0.000000,1.9829,1.0439,25.0
10,0.00,0.00,2.7491,-625.6645,1105.81,519.21,461.06,1.006804,0.046560,0.000000,1.9810,1.0451,27.8
11,0.00,0.00,2.7243,-638.0027,543.16,541.74,461.06,0.996677,0.050375,0.000000,1.9791,1.0447,30.6
12,0.00,0.00,2.7695,-626.2275,631.73,454.02,454.02,1.008682,0.047971,0.000000,1.9772,1.0428,33.4
13,0.00,0.00,2.8017,-672.7769,792.07,393.34,393.34,1.006527,0.055890,0.000000,1.9753,1.0407,36.2
14,0.00,0.00,2.7512,-644.2147,832.66,557.02,393.34,0.999457,0.051633,0.000000,1.9734,1.0387,38.9
