step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,0.42,0.0000,-592.5306,674.09,582.63,582.63,0.995767,0.089361,0.000000,1.9981,1.0637,3.0
2,0.00,0.49,0.0000,-626.3658,550.15,534.14,534.14,1.009363,0.072383,0.000000,1.9962,1.0600,5.9
3,0.00,0.44,0.0000,-679.5461,493.20,493.20,493.20,0.982050,0.056745,0.000000,1.9943,1.0564,8.6
4,0.00,0.47,0.0000,-653.6973,592.89,578.67,493.20,1.006983,0.052044,0.000000,1.9924,1.0536,11.4
5,0.00,0.44,0.0000,-693.9719,503.77,503.77,493.20,0.990712,0.066612,0.000000,1.9905,1.0496,14.3
6,0.00,0.45,0.0000,-634.5768,544.52,544.52,493.20,0.992068,0.069032,0.000000,1.9886,1.0456,17.1
7,0.00,0.49,0.0000,-665.7869,538.06,538.06,493.20,1.001891,0.061535,0.000000,1.9867,1.0448,19.9
8,0.00,0.48,0.0000,-701.5308,540.45,462.45,462.45,1.006917,0.062936,0.000000,1.9848,1.0455,22.8
9,0.00,0.47,0.0000,-665.6732,466.88,466.88,462.45,1.011799,0.061949,0.000000,1.9829,1.0466,25.6
10,0.00,0.48,0.0000,-625.3769,590.52,517.90,462.45,1.008048,0.046912,0.000000,1.9810,1.0473,28.5
11,0.00,0.47,0.0000,-636.8835,545.30,542.84,462.45,0.997429,0.050206,0.000000,1.9791,1.0460,31.3
12,0.00,0.50,0.0000,-623.8687,468.23,457.47,457.47,1.008646,0.048574,0.000000,1.9772,1.0435,34.1
13,0.00,0.51,0.0000,-671.1710,393.38,393.38,393.38,1.006401,0.055754,0.000000,1.9753,1.0409,36.9
14,0.00,0.49,0.0000,-641.1175,558.15,558.15,393.38,0.999515,0.054953,0.000000,1.9734,1.0385,39.7
15,0.00,0.48,0.0000,-678.0959,530.33,526.61,393.38,0.985464,0.057512,0.000000,1.9715,1.0348,42.6
16,0.00,0.51,0.0000,-628.0316,523.46,463.21,393.38,1.001876,0.051307,0.000000,1.9696,1.0310,45.5
17,0.00,0.51,0.0000,-602.2358,476.69,476.69,393.38,0.997283,0.057591,0.000000,1.9677,1.0282,48.3
