step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-42.63,0.0000,-592.5306,458.57,419.89,419.89,1.003806,0.093184,0.031250,1.9981,1.0626,2.8
2,0.00,-38.99,0.0000,-625.7533,319.29,319.29,319.29,1.005100,0.050539,0.000000,1.9962,1.0587,5.4
3,0.00,-38.84,0.0000,-678.0667,319.70,319.70,319.29,1.015247,0.065099,0.000000,1.9943,1.0548,7.9
4,0.00,-36.84,0.0000,-653.6855,359.87,296.42,296.42,1.018834,0.054148,0.000000,1.9924,1.0523,10.5
5,0.00,-41.04,0.0000,-690.7209,490.92,395.14,296.42,0.987055,0.077189,0.031250,1.9905,1.0492,12.8
6,0.00,-39.92,0.0000,-630.5062,341.89,341.89,296.42,0.980919,0.063305,0.000000,1.9886,1.0452,15.4
7,0.00,-36.01,0.0000,-664.7616,494.30,326.04,296.42,0.996888,0.048725,0.000000,1.9867,1.0430,18.0
8,0.00,-37.42,0.0000,-710.4467,332.67,331.79,296.42,0.998919,0.055807,0.000000,1.9848,1.0416,20.5
9,0.00,-37.28,0.0000,-668.7904,427.83,304.26,296.42,1.005723,0.072363,0.000000,1.9829,1.0408,23.1
10,0.00,-36.55,0.0000,-622.7167,347.48,338.66,296.42,1.011970,0.051523,0.000000,1.9810,1.0397,25.7
11,0.00,-37.52,0.0000,-640.1294,356.53,356.53,296.42,0.999005,0.040322,0.000000,1.9791,1.0375,28.2
12,0.00,-37.31,0.0000,-631.8658,353.79,304.44,296.42,1.009707,0.056684,0.000000,1.9772,1.0335,30.8
13,0.00,-37.23,0.0000,-679.4416,279.53,279.53,279.53,0.999960,0.050536,0.000000,1.9753,1.0293,33.2
14,0.00,-35.30,0.0000,-631.4919,427.34,334.82,279.53,0.990032,0.050121,0.000000,1.9734,1.0253,35.8
15,0.00,-36.15,0.0000,-675.7966,444.20,354.71,279.53,0.990787,0.053334,0.000000,1.9715,1.0205,38.3
16,0.00,-33.73,0.0000,-644.6078,346.99,322.45,279.53,1.010104,0.052449,0.000000,1.9696,1.0158,40.9
17,0.00,-34.09,0.0000,-610.5769,367.11,339.53,279.53,1.002510,0.061631,0.000000,1.9677,1.0114,43.4
18,0.00,-33.07,0.0000,-598.3400,317.59,317.59,279.53,1.003682,0.049683,0.000000,1.9658,1.0070,46.0
19,0.00,-34.22,0.0000,-589.4456,399.36,326.90,279.53,0.985754,0.053213,0.000000,1.9639,1.0024,48.6
