step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-13358.70,0.0000,-592.5306,254.86,254.86,254.86,0.989889,0.090143,0.031250,1.9981,1.0667,3.0
2,0.00,-13242.35,0.0000,-627.4695,318.01,318.01,254.86,0.995876,0.053411,0.000000,1.9962,1.0667,5.7
3,0.00,-11079.60,0.0000,-682.1945,377.58,278.91,254.86,1.024789,0.066491,0.000000,1.9943,1.0641,8.1
4,0.00,-11026.24,0.0000,-657.8159,234.59,234.59,234.59,1.015973,0.042726,0.000000,1.9924,1.0622,11.0
5,0.00,-12261.94,0.0000,-695.3742,264.07,233.37,233.37,0.983844,0.059441,0.000000,1.9905,1.0595,13.7
6,0.00,-12502.50,0.0000,-637.3676,360.10,360.10,233.37,0.983076,0.056658,0.000000,1.9886,1.0556,16.3
7,0.00,-12015.23,0.0000,-672.7043,346.11,346.11,233.37,0.999331,0.052112,0.000000,1.9867,1.0531,19.1
8,0.00,-12110.52,0.0000,-722.6338,418.68,379.51,233.37,0.993901,0.050572,0.000000,1.9848,1.0503,21.9
9,0.00,-11638.29,0.0000,-675.8871,322.24,322.24,233.37,1.000922,0.058829,0.000000,1.9829,1.0475,24.6
10,0.00,-11312.34,0.0000,-624.7215,298.00,298.00,233.37,1.011053,0.045309,0.000000,1.9810,1.0458,27.5
11,0.00,-11104.66,0.0000,-636.4856,378.72,378.72,233.37,1.003546,0.035874,0.000000,1.9791,1.0452,30.2
12,0.00,-11768.02,0.0000,-630.3040,200.50,200.50,200.50,1.002854,0.048063,0.000000,1.9772,1.0430,32.6
13,0.00,-12287.22,0.0000,-678.2130,353.68,337.22,200.50,0.994501,0.038218,0.000000,1.9753,1.0408,35.4
14,0.00,-11006.94,0.0000,-630.7001,366.73,366.73,200.50,0.993813,0.046037,0.000000,1.9734,1.0387,38.1
15,0.00,-10521.69,0.0000,-666.5573,318.12,281.57,200.50,0.998407,0.056688,0.031250,1.9715,1.0360,40.8
16,0.00,-10325.82,0.0000,-641.3676,218.32,218.32,200.50,1.010917,0.046560,0.000000,1.9696,1.0333,43.4
17,0.00,-10380.77,0.0000,-621.6508,257.01,250.01,200.50,1.000632,0.060991,0.000000,1.9677,1.0296,46.1
18,0.00,-9932.58,0.0000,-584.4994,326.19,259.17,200.50,1.008450,0.050575,0.000000,1.9658,1.0263,48.9
19,0.00,-10094.51,0.0000,-587.1466,306.49,206.32,200.50,0.993474,0.054248,0.000000,1.9639,1.0233,51.8
20,0.00,-9858.12,0.0000,-632.4226,295.63,246.66,200.50,1.004542,0.056245,0.000000,1.9620,1.0210,54.5
21,0.00,-9226.26,0.0000,-580.8276,228.59,228.59,200.50,1.004887,0.051322,0.000000,1.9601,1.0196,57.0
22,0.00,-11356.62,0.0000,-578.7653,252.56,252.56,200.50,0.981429,0.049814,0.000000,1.9582,1.0179,59.7
23,0.00,-9452.52,0.0000,-602.5437,177.64,177.64,177.64,1.017600,0.078748,0.000000,1.9563,1.0159,62.6
24,0.00,-9262.90,0.0000,-663.1181,226.93,226.93,177.64,1.000893,0.045859,0.000000,1.9544,1.0146,65.3
25,0.00,-9617.87,0.0000,-653.0233,199.64,171.98,171.98,1.002526,0.066191,0.000000,1.9525,1.0127,68.1
26,0.00,-10385.66,0.0000,-637.1121,238.06,233.29,171.98,1.011155,0.081572,0.000000,1.9506,1.0108,70.9
27,0.00,-9249.40,0.0000,-592.0233,290.12,290.12,171.98,0.994850,0.065767,0.000000,1.9487,1.0087,73.8
28,0.00,-9533.55,0.0000,-635.3992,240.34,240.34,171.98,1.004230,0.055859,0.000000,1.9468,1.0071,76.6
29,0.00,-7774.31,0.0000,-590.6833,207.47,197.45,171.98,1.021449,0.062507,0.000000,1.9449,1.0057,79.3
30,0.00,-8465.78,0.0000,-614.6092,228.41,203.23,171.98,1.008346,0.050228,0.000000,1.9430,1.0042,82.1
31,0.00,-9084.89,0.0000,-581.8456,280.62,273.74,171.98,0.994773,0.050708,0.000000,1.9411,1.0024,84.6
32,0.00,-8404.89,0.0000,-655.7480,328.86,221.74,171.98,1.010239,0.059817,0.000000,1.9392,1.0022,87.4
33,0.00,-9547.65,0.0000,-625.3429,139.43,139.43,139.43,0.999563,0.052127,0.000000,1.9373,1.0024,90.2
34,0.00,-8737.92,0.0000,-590.5447,233.52,233.52,139.43,0.989803,0.047786,0.000000,1.9354,1.0009,92.9
35,0.00,-9197.71,0.0000,-609.6548,179.93,179.93,139.43,0.988458,0.055445,0.000000,1.9335,0.9983,95.8
36,0.00,-7898.15,0.0000,-595.5285,167.58,167.58,139.43,1.006371,0.069993,0.000000,1.9316,0.9958,98.5
37,0.00,-7457.43,0.0000,-640.8110,171.18,171.18,139.43,1.014043,0.044009,0.000000,1.9297,0.9927,101.3
38,0.00,-8629.86,0.0000,-607.8357,191.90,191.90,139.43,1.005372,0.055028,0.000000,1.9278,0.9900,104.1
39,0.00,-8360.92,0.0000,-641.8309,220.89,183.25,139.43,1.005529,0.047183,0.000000,1.9259,0.9876,107.0
40,0.00,-7509.96,0.0000,-656.9412,170.05,170.05,139.43,1.000206,0.045661,0.000000,1.9240,0.9846,109.3
41,0.00,-7922.37,0.0000,-606.7337,187.26,187.26,139.43,0.998654,0.056389,0.000000,1.9221,0.9817,112.1
42,0.00,-7061.07,0.0000,-595.0593,134.78,134.78,134.78,1.017567,0.049093,0.000000,1.9202,0.9785,114.9
43,0.00,-8699.95,0.0000,-612.2838,238.98,224.91,134.78,0.978073,0.069751,0.031250,1.9183,0.9748,117.8
44,0.00,-8147.35,0.0000,-628.1771,143.50,143.50,134.78,0.979901,0.060557,0.000000,1.9164,0.9714,120.5
45,0.00,-7577.87,0.0000,-618.6000,215.65,210.17,134.78,0.996195,0.047267,0.000000,1.9145,0.9680,123.3
46,0.00,-7157.94,0.0000,-589.7939,198.79,198.79,134.78,1.007914,0.050518,0.000000,1.9126,0.9641,126.1
47,0.00,-8270.17,0.0000,-642.8448,164.95,164.95,134.78,0.989405,0.055444,0.000000,1.9107,0.9604,128.9
48,0.00,-6580.23,0.0000,-720.3784,159.79,159.79,134.78,1.012638,0.055610,0.000000,1.9088,0.9581,131.7
49,0.00,-6537.49,0.0000,-597.6436,207.62,204.09,134.78,1.002640,0.058173,0.000000,1.9069,0.9556,134.0
50,0.00,-7559.09,0.0000,-615.8710,212.79,200.02,134.78,0.984790,0.053410,0.000000,1.9050,0.9516,136.8
51,0.00,-6330.43,0.0000,-668.8462,178.81,162.19,134.78,1.001878,0.062701,0.000000,1.9031,0.9462,139.7
52,0.00,-6613.42,0.0000,-710.2980,251.43,213.29,134.78,1.006859,0.047109,0.000000,1.9012,0.9405,142.5
53,0.00,-6871.48,0.0000,-604.3192,234.27,174.55,134.78,1.003742,0.041636,0.000000,1.8993,0.9352,145.3
54,0.00,-6119.99,0.0000,-687.7391,214.69,181.55,134.78,1.012756,0.059733,0.000000,1.8974,0.9300,148.0
55,0.00,-7305.02,0.0000,-691.4121,176.43,176.43,134.78,0.985495,0.060929,0.000000,1.8955,0.9249,150.8
