step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,0.67,0.0000,-592.5306,512.24,437.87,437.87,0.986994,0.091613,0.000000,1.9981,1.0666,2.8
2,0.00,0.66,0.0000,-628.5597,652.13,505.63,437.87,0.999217,0.062755,0.000000,1.9962,1.0676,5.3
3,0.00,0.77,0.0000,-686.9957,356.73,356.73,356.73,1.031335,0.062238,0.000000,1.9943,1.0669,7.9
4,0.00,0.75,0.0000,-663.6595,403.60,403.60,356.73,1.009229,0.042844,0.000000,1.9924,1.0660,10.4
5,0.00,0.74,0.0000,-703.4122,343.79,343.79,343.79,0.988656,0.057593,0.000000,1.9905,1.0647,13.1
6,0.00,0.72,0.0000,-652.5023,536.93,512.38,343.79,0.992018,0.059131,0.000000,1.9886,1.0628,15.4
7,0.00,0.71,0.0000,-682.2023,459.21,459.21,343.79,0.998072,0.059638,0.000000,1.9867,1.0614,18.0
8,0.00,0.74,0.0000,-739.1768,463.11,463.11,343.79,0.994516,0.057288,0.000000,1.9848,1.0597,20.6
9,0.00,0.76,0.0000,-693.1575,404.37,404.37,343.79,0.999283,0.053634,0.000000,1.9829,1.0572,23.1
10,0.00,0.75,0.0000,-635.6989,373.95,373.95,343.79,1.008210,0.041922,0.000000,1.9810,1.0559,25.6
11,0.00,0.78,0.0000,-642.7683,403.01,403.01,343.79,1.003392,0.046514,0.000000,1.9791,1.0564,28.2
12,0.00,0.75,0.0000,-641.4842,424.71,417.76,343.79,0.997714,0.052418,0.000000,1.9772,1.0558,30.7
13,0.00,0.73,0.0000,-692.1893,407.95,401.45,343.79,0.990024,0.050567,0.000000,1.9753,1.0556,33.3
14,0.00,0.79,0.0000,-656.1082,434.33,434.33,343.79,0.997049,0.049430,0.000000,1.9734,1.0543,35.6
15,0.00,0.80,0.0000,-681.4902,376.69,367.94,343.79,1.003854,0.063350,0.031250,1.9715,1.0525,38.2
16,0.00,0.79,0.0000,-655.6384,462.34,421.60,343.79,1.007691,0.036907,0.000000,1.9696,1.0512,40.8
17,0.00,0.79,0.0000,-651.5598,336.00,336.00,336.00,1.002837,0.054650,0.000000,1.9677,1.0493,43.4
18,0.00,0.81,0.0000,-592.0737,240.80,240.80,240.80,1.012339,0.053738,0.000000,1.9658,1.0474,46.0
19,0.00,0.82,0.0000,-594.9528,243.22,243.22,240.80,1.009038,0.042404,0.000000,1.9639,1.0455,48.5
20,0.00,0.81,0.0000,-657.1350,382.63,382.63,240.80,1.001638,0.043924,0.000000,1.9620,1.0434,51.1
21,0.00,0.81,0.0000,-590.4318,369.77,369.77,240.80,1.002897,0.045447,0.000000,1.9601,1.0415,53.4
