step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-66.31,0.0000,-592.5306,446.25,445.61,445.61,0.999347,0.094379,0.000000,1.9981,1.0632,3.0
2,0.00,-58.74,0.0000,-626.6682,308.27,308.27,308.27,1.013645,0.070841,0.000000,1.9962,1.0601,5.6
3,0.00,-66.25,0.0000,-679.2497,406.98,331.10,308.27,0.977927,0.054163,0.000000,1.9943,1.0574,8.4
4,0.00,-61.13,0.0000,-654.5353,442.62,387.17,308.27,1.001469,0.047069,0.000000,1.9924,1.0551,11.3
5,0.00,-65.30,0.0000,-695.2393,270.20,270.20,270.20,0.993538,0.060943,0.000000,1.9905,1.0520,14.1
6,0.00,-61.98,0.0000,-637.5979,317.90,317.90,270.20,0.997920,0.066377,0.000000,1.9886,1.0489,17.0
7,0.00,-56.93,0.0000,-665.1306,397.63,397.63,270.20,1.005076,0.063277,0.000000,1.9867,1.0484,19.7
8,0.00,-58.37,0.0000,-706.3472,350.48,334.79,270.20,1.009428,0.065943,0.000000,1.9848,1.0489,22.5
9,0.00,-60.23,0.0000,-668.7186,288.97,288.97,270.20,1.010454,0.061137,0.000000,1.9829,1.0499,25.3
10,0.00,-58.81,0.0000,-624.9461,456.89,407.73,270.20,1.003569,0.043713,0.000000,1.9810,1.0500,28.1
11,0.00,-60.60,0.0000,-633.2836,339.34,339.34,270.20,0.995761,0.050797,0.000000,1.9791,1.0481,30.7
12,0.00,-58.16,0.0000,-621.3983,285.34,285.34,270.20,1.010718,0.053359,0.000000,1.9772,1.0448,33.5
13,0.00,-55.94,0.0000,-663.5861,410.28,264.07,264.07,1.008020,0.054499,0.000000,1.9753,1.0414,36.3
14,0.00,-57.53,0.0000,-637.8807,351.65,351.65,264.07,0.999068,0.054957,0.000000,1.9734,1.0385,39.0
15,0.00,-59.65,0.0000,-671.3901,301.74,282.26,264.07,0.983676,0.057647,0.000000,1.9715,1.0346,41.8
16,0.00,-55.31,0.0000,-617.6218,342.23,299.32,264.07,0.999092,0.050916,0.000000,1.9696,1.0303,44.6
17,0.00,-56.05,0.0000,-598.9212,336.04,318.80,264.07,1.001262,0.052367,0.000000,1.9677,1.0269,47.4
18,0.00,-54.78,0.0000,-583.5435,274.30,274.30,264.07,0.992732,0.057704,0.000000,1.9658,1.0233,50.1
19,0.00,-55.86,0.0000,-585.5577,380.90,380.90,264.07,0.987628,0.047770,0.000000,1.9639,1.0193,53.0
20,0.00,-55.48,0.0000,-612.3250,460.50,411.16,264.07,1.011199,0.057719,0.000000,1.9620,1.0172,55.6
21,0.00,-50.51,0.0000,-564.8816,351.24,351.24,264.07,1.002534,0.046800,0.000000,1.9601,1.0167,58.2
22,0.00,-53.58,0.0000,-575.3604,462.82,335.50,264.07,1.000109,0.046600,0.000000,1.9582,1.0158,61.1
23,0.00,-54.46,0.0000,-587.2642,360.94,360.94,264.07,0.993485,0.058886,0.000000,1.9563,1.0144,63.9
24,0.00,-54.30,0.0000,-655.4948,315.69,315.69,264.07,0.995219,0.052473,0.000000,1.9544,1.0124,66.6
25,0.00,-52.40,0.0000,-641.4553,320.33,320.33,264.07,0.999947,0.060286,0.000000,1.9525,1.0092,69.5
26,0.00,-51.59,0.0000,-641.6359,296.91,296.91,264.07,0.999260,0.050347,0.000000,1.9506,1.0055,72.2
27,0.00,-51.52,0.0000,-565.5957,261.05,261.05,261.05,0.998932,0.056258,0.000000,1.9487,1.0010,75.0
28,0.00,-45.80,0.0000,-588.9559,397.26,318.20,261.05,1.023049,0.054425,0.000000,1.9468,0.9979,77.9
29,0.00,-50.28,0.0000,-551.5408,271.52,271.52,261.05,1.009124,0.059808,0.000000,1.9449,0.9956,80.6
30,0.00,-48.95,0.0000,-567.9951,180.95,180.95,180.95,0.991529,0.062821,0.000000,1.9430,0.9930,83.1
31,0.00,-51.50,0.0000,-564.7274,241.79,241.79,180.95,0.990234,0.067823,0.031250,1.9411,0.9905,85.9
32,0.00,-49.69,0.0000,-630.0315,344.80,344.80,180.95,1.002258,0.045712,0.000000,1.9392,0.9887,88.6
33,0.00,-46.73,0.0000,-595.1035,190.60,190.60,180.95,1.002699,0.052827,0.000000,1.9373,0.9882,91.4
34,0.00,-45.61,0.0000,-566.2646,299.06,299.06,180.95,0.997633,0.058224,0.000000,1.9354,0.9860,94.2
35,0.00,-49.72,0.0000,-585.6600,261.60,261.60,180.95,0.999683,0.051892,0.000000,1.9335,0.9827,97.0
36,0.00,-45.22,0.0000,-568.5143,406.60,240.04,180.95,1.009744,0.062063,0.000000,1.9316,0.9803,99.7
37,0.00,-41.61,0.0000,-557.6587,309.32,306.37,180.95,1.019052,0.047849,0.000000,1.9297,0.9786,102.5
38,0.00,-45.22,0.0000,-563.8058,239.11,239.11,180.95,1.000416,0.056691,0.000000,1.9278,0.9769,105.0
