step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,0.78,0.0000,-592.5306,254.86,254.86,254.86,0.989306,0.090333,0.031250,1.9981,1.0619,2.6
2,0.00,0.79,0.0000,-625.7590,319.47,319.47,254.86,1.004590,0.053306,0.000000,1.9962,1.0607,5.0
3,0.00,0.83,0.0000,-678.5287,410.59,281.91,254.86,1.026437,0.066542,0.000000,1.9943,1.0578,7.4
4,0.00,0.84,0.0000,-655.4015,235.61,235.61,235.61,1.016869,0.044664,0.000000,1.9924,1.0558,9.8
5,0.00,0.81,0.0000,-691.2101,267.08,234.43,234.43,0.981894,0.062276,0.000000,1.9905,1.0533,12.3
6,0.00,0.81,0.0000,-635.9602,360.46,360.04,234.43,0.982901,0.059894,0.000000,1.9886,1.0497,14.7
7,0.00,0.81,0.0000,-670.7337,341.05,341.05,234.43,0.997731,0.051080,0.000000,1.9867,1.0472,17.1
8,0.00,0.82,0.0000,-721.6334,381.71,381.71,234.43,0.993763,0.053552,0.000000,1.9848,1.0446,19.2
9,0.00,0.82,0.0000,-676.5330,321.03,321.03,234.43,1.004409,0.062308,0.000000,1.9829,1.0420,21.5
10,0.00,0.83,0.0000,-623.6548,351.52,302.08,234.43,1.012185,0.047688,0.000000,1.9810,1.0402,23.9
11,0.00,0.84,0.0000,-633.9950,414.67,380.59,234.43,1.003145,0.036414,0.000000,1.9791,1.0396,26.3
12,0.00,0.82,0.0000,-629.7411,201.75,201.75,201.75,1.004512,0.049305,0.000000,1.9772,1.0377,28.7
13,0.00,0.81,0.0000,-677.6075,351.74,333.35,201.75,0.994195,0.038363,0.000000,1.9753,1.0362,31.2
14,0.00,0.84,0.0000,-631.9189,365.64,365.64,201.75,0.993378,0.049505,0.031250,1.9734,1.0345,33.5
15,0.00,0.84,0.0000,-666.9189,282.82,282.82,201.75,0.998093,0.054661,0.031250,1.9715,1.0320,35.9
16,0.00,0.85,0.0000,-639.6105,222.98,222.98,201.75,1.011439,0.042628,0.000000,1.9696,1.0295,38.3
17,0.00,0.85,0.0000,-621.6832,259.21,255.99,201.75,1.002259,0.059881,0.000000,1.9677,1.0264,40.5
18,0.00,0.86,0.0000,-582.1715,380.54,258.23,201.75,1.008224,0.052640,0.000000,1.9658,1.0233,42.7
19,0.00,0.86,0.0000,-588.7080,309.86,209.31,201.75,0.996352,0.052142,0.000000,1.9639,1.0201,45.1
20,0.00,0.85,0.0000,-632.4414,296.87,244.26,201.75,1.003742,0.054311,0.000000,1.9620,1.0175,47.5
21,0.00,0.87,0.0000,-581.3435,229.07,229.07,201.75,1.004898,0.051591,0.000000,1.9601,1.0157,49.8
22,0.00,0.83,0.0000,-578.8856,254.15,254.15,201.75,0.979281,0.049822,0.000000,1.9582,1.0137,52.1
23,0.00,0.87,0.0000,-601.6221,176.61,176.61,176.61,1.016392,0.075413,0.000000,1.9563,1.0116,54.5
24,0.00,0.87,0.0000,-663.4751,227.50,227.50,176.61,1.000291,0.045786,0.000000,1.9544,1.0102,56.9
25,0.00,0.86,0.0000,-654.6420,204.89,176.87,176.61,1.002522,0.067225,0.031250,1.9525,1.0080,59.3
26,0.00,0.85,0.0000,-636.1479,240.18,236.88,176.61,1.009172,0.076773,0.000000,1.9506,1.0059,61.6
27,0.00,0.87,0.0000,-591.3075,285.96,285.96,176.61,0.995115,0.067225,0.000000,1.9487,1.0035,63.6
28,0.00,0.86,0.0000,-631.5991,247.14,247.14,176.61,1.004125,0.054908,0.000000,1.9468,1.0017,66.0
29,0.00,0.89,0.0000,-588.3073,208.60,200.16,176.61,1.023122,0.061566,0.000000,1.9449,1.0002,68.4
30,0.00,0.88,0.0000,-611.0515,227.06,201.44,176.61,1.007520,0.050558,0.000000,1.9430,0.9986,70.8
31,0.00,0.87,0.0000,-579.1437,278.61,274.72,176.61,0.994758,0.049164,0.000000,1.9411,0.9967,73.2
32,0.00,0.88,0.0000,-655.2834,330.08,222.97,176.61,1.009629,0.057278,0.000000,1.9392,0.9964,75.6
33,0.00,0.87,0.0000,-623.5588,137.93,137.93,137.93,1.000138,0.053544,0.000000,1.9373,0.9966,78.1
34,0.00,0.88,0.0000,-588.5044,236.93,236.93,137.93,0.990360,0.048627,0.000000,1.9354,0.9951,80.5
35,0.00,0.87,0.0000,-608.7693,177.85,177.85,137.93,0.987663,0.056994,0.000000,1.9335,0.9925,82.8
36,0.00,0.89,0.0000,-594.1439,164.54,164.54,137.93,1.008080,0.073219,0.000000,1.9316,0.9899,84.9
37,0.00,0.89,0.0000,-639.4596,172.51,172.51,137.93,1.015522,0.046183,0.000000,1.9297,0.9870,87.3
38,0.00,0.87,0.0000,-606.6622,191.05,191.05,137.93,1.004799,0.052807,0.000000,1.9278,0.9842,89.7
39,0.00,0.88,0.0000,-641.1705,222.97,184.74,137.93,1.005060,0.047053,0.000000,1.9259,0.9817,92.1
40,0.00,0.89,0.0000,-654.0925,169.26,169.26,137.93,1.000606,0.046301,0.000000,1.9240,0.9785,94.5
41,0.00,0.89,0.0000,-606.4376,188.33,188.33,137.93,0.998339,0.057464,0.000000,1.9221,0.9754,96.9
42,0.00,0.90,0.0000,-593.4019,137.33,137.33,137.33,1.017553,0.050575,0.000000,1.9202,0.9720,99.4
43,0.00,0.88,0.0000,-612.8514,233.80,229.71,137.33,0.977701,0.069255,0.031250,1.9183,0.9681,101.8
44,0.00,0.89,0.0000,-630.3192,144.85,144.85,137.33,0.979203,0.061409,0.000000,1.9164,0.9646,104.2
45,0.00,0.89,0.0000,-618.4919,214.12,213.22,137.33,0.996624,0.047794,0.000000,1.9145,0.9613,106.1
46,0.00,0.90,0.0000,-588.7534,203.38,203.38,137.33,1.007930,0.050025,0.000000,1.9126,0.9575,108.4
47,0.00,0.88,0.0000,-644.5103,218.97,171.00,137.33,0.988512,0.054737,0.000000,1.9107,0.9536,110.8
48,0.00,0.91,0.0000,-718.0901,157.33,157.33,137.33,1.013349,0.055547,0.000000,1.9088,0.9513,113.1
49,0.00,0.91,0.0000,-599.4761,205.30,203.35,137.33,1.003255,0.057473,0.000000,1.9069,0.9488,115.6
50,0.00,0.89,0.0000,-612.7751,210.68,197.69,137.33,0.983534,0.053664,0.000000,1.9050,0.9450,117.9
51,0.00,0.91,0.0000,-671.6161,179.77,163.80,137.33,1.001192,0.062768,0.000000,1.9031,0.9397,120.4
52,0.00,0.91,0.0000,-713.1956,246.29,211.78,137.33,1.008115,0.046458,0.000000,1.9012,0.9339,122.8
53,0.00,0.90,0.0000,-604.2859,230.87,173.28,137.33,1.003793,0.041901,0.000000,1.8993,0.9286,125.2
54,0.00,0.91,0.0000,-690.1298,212.93,181.56,137.33,1.013179,0.060318,0.000000,1.8974,0.9233,127.1
55,0.00,0.90,0.0000,-692.3933,178.27,178.27,137.33,0.986788,0.060048,0.000000,1.8955,0.9180,129.6
56,0.00,0.91,0.0000,-688.8306,217.40,168.55,137.33,0.991272,0.057311,0.000000,1.8936,0.9128,131.9
57,0.00,0.90,0.0000,-602.9470,204.23,189.56,137.33,0.999077,0.052486,0.000000,1.8917,0.9082,134.3
58,0.00,0.90,0.0000,-650.9896,192.30,192.30,137.33,0.991841,0.070949,0.031250,1.8898,0.9030,136.8
59,0.00,0.92,0.0000,-732.8761,154.05,148.93,137.33,0.994871,0.042188,0.000000,1.8879,0.8983,139.2
60,0.00,0.92,0.0000,-679.9974,165.46,162.68,137.33,1.009393,0.050003,0.000000,1.8860,0.8935,141.6
61,0.00,0.91,0.0000,-618.1571,130.11,130.11,130.11,0.992773,0.053873,0.000000,1.8841,0.8879,144.0
62,0.00,0.91,0.0000,-696.3993,149.05,149.05,130.11,0.999025,0.065845,0.000000,1.8822,0.8808,146.4
63,0.00,0.92,0.0000,-680.5144,240.07,174.17,130.11,0.987305,0.066736,0.031250,1.8803,0.8735,148.2
64,0.00,0.92,0.0000,-695.1777,157.97,157.97,130.11,0.991738,0.054217,0.000000,1.8784,0.8676,150.6
65,0.00,0.91,0.0000,-672.1783,145.48,145.48,130.11,0.999542,0.047411,0.000000,1.8765,0.8632,152.8
66,0.00,0.92,0.0000,-711.6995,128.61,128.61,128.61,1.000369,0.057949,0.000000,1.8746,0.8583,155.3
67,0.00,0.92,0.0000,-636.5804,242.35,168.40,128.61,0.991337,0.064788,0.031250,1.8727,0.8528,157.8
68,0.00,0.92,0.0000,-667.9572,188.94,168.76,128.61,0.976644,0.074751,0.000000,1.8708,0.8466,160.0
69,0.00,0.93,0.0000,-683.6844,119.90,119.90,119.90,1.004294,0.057566,0.000000,1.8689,0.8401,162.4
70,0.00,0.92,0.0000,-647.6667,194.48,179.79,119.90,0.985837,0.067856,0.000000,1.8670,0.8335,164.8
71,0.00,0.93,0.0000,-725.6116,152.56,129.74,119.90,1.011140,0.078481,0.031250,1.8651,0.8264,167.2
