step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,-76.99,0.0000,-592.5306,674.09,582.63,582.63,0.997980,0.089220,0.000000,1.9981,1.0638,2.5
2,0.00,-69.86,0.0000,-627.5109,550.66,534.90,534.90,1.017364,0.070782,0.000000,1.9962,1.0586,4.7
3,0.00,-74.69,0.0000,-678.2416,494.88,494.88,494.88,0.987460,0.058128,0.000000,1.9943,1.0534,6.9
4,0.00,-71.08,0.0000,-652.4630,593.81,581.54,494.88,1.008915,0.055776,0.000000,1.9924,1.0496,9.1
5,0.00,-75.15,0.0000,-691.5553,502.73,502.73,494.88,0.991172,0.070853,0.000000,1.9905,1.0453,11.3
6,0.00,-73.45,0.0000,-632.8224,545.68,545.68,494.88,0.991181,0.071302,0.000000,1.9886,1.0412,13.5
7,0.00,-68.75,0.0000,-663.7100,541.93,541.93,494.88,1.001522,0.060847,0.000000,1.9867,1.0404,15.6
8,0.00,-69.94,0.0000,-700.5349,464.52,464.52,464.52,1.006733,0.062321,0.000000,1.9848,1.0410,17.8
9,0.00,-70.72,0.0000,-664.5617,467.79,467.79,464.52,1.010773,0.063076,0.000000,1.9829,1.0420,19.5
10,0.00,-69.57,0.0000,-623.9167,591.69,521.14,464.52,1.006879,0.045833,0.000000,1.9810,1.0426,21.6
11,0.00,-70.77,0.0000,-635.8011,544.35,544.35,464.52,0.996898,0.051325,0.000000,1.9791,1.0414,23.8
12,0.00,-68.89,0.0000,-623.2150,472.07,457.08,457.08,1.009350,0.050327,0.000000,1.9772,1.0386,26.0
13,0.00,-67.16,0.0000,-669.0731,464.35,396.29,396.29,1.006630,0.055674,0.000000,1.9753,1.0356,28.2
14,0.00,-69.16,0.0000,-638.7824,559.02,559.02,396.29,0.998609,0.052179,0.000000,1.9734,1.0328,30.2
15,0.00,-69.46,0.0000,-676.2618,532.08,530.65,396.29,0.986065,0.055204,0.000000,1.9715,1.0291,32.5
16,0.00,-66.48,0.0000,-625.7870,460.92,460.92,396.29,1.002142,0.051144,0.000000,1.9696,1.0251,34.6
17,0.00,-67.43,0.0000,-599.9728,512.97,480.06,396.29,0.999170,0.056916,0.000000,1.9677,1.0221,36.7
18,0.00,-65.78,0.0000,-593.2852,479.73,479.73,396.29,0.997093,0.053231,0.000000,1.9658,1.0191,38.9
19,0.00,-67.35,0.0000,-593.2544,538.45,524.78,396.29,0.986282,0.049944,0.000000,1.9639,1.0154,40.4
20,0.00,-67.16,0.0000,-623.3455,525.88,472.31,396.29,1.010340,0.059852,0.000000,1.9620,1.0134,42.6
21,0.00,-62.08,0.0000,-579.9715,463.39,463.39,396.29,1.006887,0.048429,0.000000,1.9601,1.0128,44.8
