step,reward_l1_mean,reward_l2_mean,reward_tt_mean,reward_prior_mean,mae_display,mae_oracle_best,best_mae_global,ratio_mean,ratio_std,clip_frac,temperature,entropy,wall_time
1,0.00,0.00,3.3127,-592.5306,784.59,254.86,254.86,0.990713,0.090046,0.031250,1.9981,1.0664,3.1
2,0.00,0.00,3.3325,-627.3131,669.79,318.13,254.86,0.995646,0.052175,0.000000,1.9962,1.0660,6.0
3,0.00,0.00,3.5145,-682.1111,554.13,278.28,254.86,1.022738,0.067479,0.000000,1.9943,1.0635,9.0
4,0.00,0.00,3.5285,-657.9514,369.45,234.42,234.42,1.014951,0.042931,0.000000,1.9924,1.0619,11.9
5,0.00,0.00,3.4179,-696.1702,718.40,233.24,233.24,0.987189,0.055543,0.000000,1.9905,1.0594,14.6
6,0.00,0.00,3.3574,-637.1428,521.52,360.95,233.24,0.981865,0.056519,0.000000,1.9886,1.0556,17.4
7,0.00,0.00,3.4182,-673.9639,434.76,348.06,233.24,0.998733,0.051464,0.000000,1.9867,1.0533,20.3
8,0.00,0.00,3.3913,-723.0743,729.48,378.36,233.24,0.994606,0.053368,0.000000,1.9848,1.0507,23.2
9,0.00,0.00,3.4423,-675.9080,453.03,322.51,233.24,0.998739,0.061941,0.000000,1.9829,1.0481,26.0
10,0.00,0.00,3.4838,-626.4680,805.07,296.17,233.24,1.012259,0.046351,0.000000,1.9810,1.0466,29.0
11,0.00,0.00,3.4817,-639.3324,432.21,376.56,233.24,1.003625,0.036136,0.000000,1.9791,1.0460,31.8
12,0.00,0.00,3.4667,-632.4969,504.06,203.13,203.13,1.002433,0.046232,0.000000,1.9772,1.0435,34.7
13,0.00,0.00,3.3895,-680.3754,730.20,344.89,203.13,0.994059,0.039743,0.000000,1.9753,1.0406,37.6
14,0.00,0.00,3.4760,-631.7906,454.79,365.42,203.13,0.992244,0.047291,0.000000,1.9734,1.0379,40.1
15,0.00,0.00,3.5525,-668.0467,546.26,276.27,203.13,1.000225,0.056522,0.031250,1.9715,1.0352,42.9
16,0.00,0.00,3.5918,-643.3792,499.42,211.71,203.13,1.011118,0.050651,0.000000,1.9696,1.0331,45.8
17,0.00,0.00,3.5829,-620.8839,310.78,240.16,203.13,0.996867,0.063885,0.000000,1.9677,1.0295,48.7
18,0.00,0.00,3.5964,-588.4796,541.91,248.91,203.13,1.008972,0.049590,0.000000,1.9658,1.0264,51.6
19,0.00,0.00,3.5890,-590.5382,736.55,191.92,191.92,0.992797,0.055081,0.000000,1.9639,1.0238,54.4
20,0.00,0.00,3.6587,-635.9301,512.97,247.89,191.92,1.003898,0.056800,0.000000,1.9620,1.0220,57.3
21,0.00,0.00,3.6945,-586.0983,269.54,230.91,191.92,1.005438,0.052054,0.000000,1.9601,1.0210,60.2
22,0.00,0.00,3.4757,-582.0366,595.47,252.86,191.92,0.981470,0.050354,0.000000,1.9582,1.0195,63.1
23,0.00,0.00,3.6776,-607.4220,394.76,174.22,174.22,1.017602,0.082067,0.000000,1.9563,1.0176,65.6
24,0.00,0.00,3.6802,-668.6976,359.82,228.36,174.22,1.000843,0.046785,0.000000,1.9544,1.0162,68.4
25,0.00,0.00,3.6654,-661.6835,463.54,156.97,156.97,1.003589,0.068223,0.000000,1.9525,1.0147,71.1
26,0.00,0.00,3.5606,-647.7906,421.91,226.22,156.97,1.014322,0.090026,0.000000,1.9506,1.0133,73.9
27,0.00,0.00,3.6980,-597.6417,445.36,290.61,156.97,0.993895,0.066096,0.000000,1.9487,1.0120,76.7
28,0.00,0.00,3.6594,-645.7931,452.85,232.35,156.97,1.005820,0.058901,0.000000,1.9468,1.0111,79.5
29,0.00,0.00,3.9008,-599.8945,386.89,188.27,156.97,1.020524,0.061986,0.000000,1.9449,1.0105,82.5
30,0.00,0.00,3.8091,-628.0756,448.65,192.57,156.97,1.010609,0.050381,0.000000,1.9430,1.0099,85.3
31,0.00,0.00,3.7161,-591.9030,370.60,266.17,156.97,0.995058,0.049589,0.000000,1.9411,1.0090,88.2
32,0.00,0.00,3.8523,-666.8026,500.69,221.63,156.97,1.013755,0.066053,0.000000,1.9392,1.0104,90.7
33,0.00,0.00,3.6817,-641.2967,549.32,136.63,136.63,1.000252,0.053154,0.000000,1.9373,1.0119,93.7
34,0.00,0.00,3.7377,-606.9830,360.41,238.05,136.63,0.991521,0.043542,0.000000,1.9354,1.0112,96.5
35,0.00,0.00,3.7093,-623.2340,337.19,182.56,136.63,0.989819,0.052746,0.000000,1.9335,1.0090,99.4
36,0.00,0.00,3.8435,-614.3096,286.01,176.14,136.63,1.005993,0.069647,0.000000,1.9316,1.0067,102.2
37,0.00,0.00,3.8911,-655.5001,488.13,163.46,136.63,1.010033,0.041752,0.000000,1.9297,1.0037,105.1
38,0.00,0.00,3.8135,-621.9300,399.35,187.97,136.63,1.005186,0.054990,0.000000,1.9278,1.0015,107.9
39,0.00,0.00,3.8144,-660.2513,515.51,196.53,136.63,1.006743,0.046786,0.000000,1.9259,0.9998,110.9
